number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_weight_class_0,params_weight_class_1,params_weight_class_2,state
189,-0.5917226380746224,2025-12-04 13:34:42.320762,2025-12-04 13:35:17.384620,0 days 00:00:35.063858,0.7489978540304124,0.19492760461469236,0.06297226707185258,7,8,5,476,3.148882850343696,3.8157107111674673,0.9270897974012334,0.6765244731548217,3.4736882817502543,0.5807472933326533,1.3084562939935347,COMPLETE
190,-0.5933939219615258,2025-12-04 13:34:45.734451,2025-12-04 13:35:21.081311,0 days 00:00:35.346860,0.7947680836540365,0.5144790776372935,0.06553273670485925,7,8,5,480,3.587546285066942,3.51775266438001,1.1913049768208817,0.6704656625530301,3.481658781154297,0.5798390195243349,1.5120855120295922,COMPLETE
191,-0.598183780387912,2025-12-04 13:34:47.757841,2025-12-04 13:35:17.230487,0 days 00:00:29.472646,0.7513531603516705,0.5283984888761843,0.06523181204532737,7,7,5,478,3.102856609252791,3.826199440272203,1.04979846227534,0.6741391871552724,3.485254972047566,0.5789424305660787,1.509001714863012,COMPLETE
192,-0.5974139076772329,2025-12-04 13:34:50.544800,2025-12-04 13:35:19.625618,0 days 00:00:29.080818,0.7625409799823226,0.5122127644132217,0.06446355588992699,7,7,5,481,3.181641996312514,3.4337682358361516,1.0372022371440337,0.6711214435439081,3.4861954175091836,0.5498828437793011,1.5096704123065472,COMPLETE
193,-0.5960337671271064,2025-12-04 13:34:51.149361,2025-12-04 13:35:20.427817,0 days 00:00:29.278456,0.7960828114667446,0.16656074296864867,0.06524667089115456,7,7,7,477,3.1057887787055414,3.47481860634904,1.2254190348391387,0.6732797538994395,3.4707089879292163,0.579845308953372,1.5019611090974523,COMPLETE
194,-0.59751288810345,2025-12-04 13:34:54.184002,2025-12-04 13:35:23.403014,0 days 00:00:29.219012,0.7616552081687401,0.20493676239351405,0.0662113429214703,7,7,5,482,3.598171571185828,3.49026123656371,1.2155997000375485,0.6725796227798606,3.485095510506691,0.5811811105653839,1.5157633238183075,COMPLETE
195,-0.5963786869369765,2025-12-04 13:34:58.614136,2025-12-04 13:35:28.237557,0 days 00:00:29.623421,0.7981408023807063,0.5224261611780785,0.0660293984260699,7,7,5,484,3.894376928642785,3.8157501204570985,1.005870210198578,0.6715723955614977,3.4687073729619593,0.5796516894129992,1.4694972105247441,COMPLETE
196,-0.5974592167049038,2025-12-04 13:35:00.272857,2025-12-04 13:35:26.301999,0 days 00:00:26.029142,0.7582591333712034,0.12849961006791,0.0652937518229724,7,7,5,424,3.1117446994832405,3.4643804568875174,1.3377113247140133,0.6681886041747476,3.476144535377963,0.5769362657934618,1.490116741364657,COMPLETE
197,-0.5971663947882954,2025-12-04 13:35:01.602751,2025-12-04 13:35:30.419014,0 days 00:00:28.816263,0.7606589983839146,0.12186657865962794,0.06575315639469476,7,7,5,483,3.9043248507440613,3.493320365328258,1.3420888907535413,0.6674776789202642,3.4810625671498894,0.5785957882070868,1.5090778478276738,COMPLETE
198,-0.5969649403988144,2025-12-04 13:35:02.083537,2025-12-04 13:35:28.671375,0 days 00:00:26.587838,0.8462402322277836,1.9865864287302477,0.06554681529467288,6,7,5,480,3.924395641847993,3.4835070028429564,1.154518945267444,0.6692917192700457,3.476767412907359,0.5771491413782667,1.5185868043236388,COMPLETE
199,-0.5970424842100398,2025-12-04 13:35:05.295068,2025-12-04 13:35:30.634908,0 days 00:00:25.339840,0.7965004959007111,1.993589870751998,0.07419068283669476,6,7,5,479,3.958782786817151,3.4971049504813623,1.2237959841882033,0.6733047390704562,3.4672163590504406,0.5780862218936811,1.5159335795927122,COMPLETE
200,-0.5976349454011298,2025-12-04 13:35:09.312970,2025-12-04 13:35:33.906156,0 days 00:00:24.593186,0.8434174440402996,1.999905876448243,0.07417498447385573,6,7,5,479,3.1209280545770755,3.50789535012793,1.0436999759806798,0.6982447786231806,3.4867853732736274,0.5766177732836479,1.514051645012211,COMPLETE
201,-0.596570227520283,2025-12-04 13:35:09.608666,2025-12-04 13:35:38.584261,0 days 00:00:28.975595,0.8471273471351849,0.08327066075586909,0.0760137494958291,6,7,5,479,3.9234928099453663,3.4810161404233364,1.037893742392098,0.6688032299770446,3.4696743052463255,0.578219379002298,1.5080962638142248,COMPLETE
202,-0.600252077571408,2025-12-04 13:35:09.703968,2025-12-04 13:35:35.450651,0 days 00:00:25.746683,0.849213890300967,1.9712501661070445,0.07382089254804244,6,7,5,483,3.935934021217051,2.863667937466703,0.9997460774506723,0.6714876780469282,3.4622304477182984,0.5496939277452427,1.5196912297087413,COMPLETE
203,-0.5992114918536016,2025-12-04 13:35:09.866020,2025-12-04 13:35:38.194585,0 days 00:00:28.328565,0.7971876201136798,0.08169472688450559,0.05646995976959516,6,7,7,483,3.9327098258495514,3.4601217895329723,1.1765822741822745,0.666201347815191,3.4747106497047566,0.5500908389736785,1.4942506378651719,COMPLETE
204,-0.5974898528304214,2025-12-04 13:35:10.606097,2025-12-04 13:35:35.980630,0 days 00:00:25.374533,0.7905418592431716,0.37522163533731323,0.07661773633881734,6,7,7,427,3.913593815699668,3.4929356228515376,1.0191702102803888,0.7005322350289153,3.4754679694198694,0.5524767771175556,1.4932732389886443,COMPLETE
205,-0.6016671409712897,2025-12-04 13:35:10.912441,2025-12-04 13:35:35.938095,0 days 00:00:25.025654,0.7948386963597568,0.08012825420920563,0.07433011181162871,6,7,7,425,3.9101541162047795,2.827498624069004,1.0363508453400927,0.6677653086030225,3.4662560113753766,0.54831921992009,1.6863695006600345,COMPLETE
206,-0.5980976057483797,2025-12-04 13:35:11.226363,2025-12-04 13:35:36.385068,0 days 00:00:25.158705,0.8469656603964402,0.3728340128837544,0.07456655634591737,6,7,7,424,3.9304879230810807,3.4894551872345425,1.0256779476070765,0.6995757182620014,3.475903899366586,0.547288426557381,1.4929162297739018,COMPLETE
207,-0.5999041902412672,2025-12-04 13:35:11.569071,2025-12-04 13:35:36.485156,0 days 00:00:24.916085,0.7968327170065781,0.10101537675580102,0.07398181993094718,6,7,7,424,3.8508401537988077,3.4797692041625776,1.0149960898932822,0.7102216800559039,3.491444471488519,0.5477337535044855,1.4940637902419291,COMPLETE
208,-0.5996509547057032,2025-12-04 13:35:11.733382,2025-12-04 13:35:36.932077,0 days 00:00:25.198695,0.8446432566617212,0.26691700933436147,0.07400698555279442,6,7,7,423,3.9168653354254204,2.816156569925955,1.2262180032337604,0.6657243638662907,3.4730768592552783,0.5481474927320257,1.6810348592620394,COMPLETE
209,-0.5977879987781775,2025-12-04 13:35:12.894704,2025-12-04 13:35:37.651552,0 days 00:00:24.756848,0.7952846576456832,0.3852709396548044,0.07373542912665412,6,7,7,424,3.9093886468470114,3.5440270242653757,1.0256818072033058,0.6998958035206635,3.471718258099662,0.55005281187239,1.4936956725372281,COMPLETE
210,-0.6013020262518766,2025-12-04 13:35:14.806411,2025-12-04 13:35:37.124782,0 days 00:00:22.318371,0.7977570728512582,1.8564837085267232,0.07474247148089323,6,7,7,424,3.8676126203690426,3.4699413441011537,1.049871963678556,0.7015290565048894,3.486722689539819,0.5476709854430329,1.6715195163514656,COMPLETE
211,-0.5982286975484162,2025-12-04 13:35:15.101902,2025-12-04 13:35:39.912012,0 days 00:00:24.810110,0.8452665111186595,0.37255363869889857,0.07394986818533889,6,7,7,424,3.8759560876822983,3.4749312916967963,1.029156152192913,0.702191744759782,3.4666106221864603,0.5473577196789925,1.5058516979439134,COMPLETE
212,-0.5992509934987921,2025-12-04 13:35:16.747773,2025-12-04 13:35:41.759620,0 days 00:00:25.011847,0.7966552747737556,0.40688179382461015,0.0747076695810731,6,7,7,423,3.851188159862272,2.8294169846158677,0.8035160775376872,0.7004149291174928,3.5490943944484146,0.5494528675628667,1.6769720112880468,COMPLETE
213,-0.5988229381178584,2025-12-04 13:35:17.231450,2025-12-04 13:35:42.987522,0 days 00:00:25.756072,0.8463593618494331,0.36473840190421264,0.07472019766277252,6,7,7,421,3.851815733289896,3.4865356068060853,0.8029238186023785,0.7004473915712134,3.544598087376047,0.5577672075777177,1.6758851697013357,COMPLETE
214,-0.5974326231886989,2025-12-04 13:35:17.386363,2025-12-04 13:35:42.635490,0 days 00:00:25.249127,0.7940523990508981,0.6303066243156026,0.07405484522939211,8,7,7,425,3.902087529934667,3.481474439795917,1.033686451980892,0.6666419658730753,3.552275390273169,0.5503017457385198,1.6597938296963055,COMPLETE
215,-0.601537621540277,2025-12-04 13:35:19.626781,2025-12-04 13:35:45.633097,0 days 00:00:26.006316,0.8472588208931595,0.3660644741895304,0.07522232937866971,6,7,7,427,3.861231234148857,2.8269839498335383,1.171184681548986,0.7010557738657847,3.5537848524094655,0.5571028298270508,1.7798025451177275,COMPLETE
216,-0.5988796958768633,2025-12-04 13:35:20.428828,2025-12-04 13:35:45.718949,0 days 00:00:25.290121,0.7965926488450394,0.3857357259144903,0.07417234071688938,6,7,7,422,3.858619293221552,2.8311857889784875,1.0228292022749335,0.6648035174223402,3.5524218483070484,0.5497864776402214,1.6773673056928828,COMPLETE
217,-0.6002060972225007,2025-12-04 13:35:21.082391,2025-12-04 13:35:46.387899,0 days 00:00:25.305508,0.8466904440884105,0.5905098077528299,0.07464230413433685,6,7,7,422,3.891425184443354,2.8923399983187057,1.1429341042037502,0.7006379922755366,3.5561739146125286,0.5566341372680117,1.6681565912358172,COMPLETE
218,-0.5996906848351755,2025-12-04 13:35:23.404779,2025-12-04 13:35:48.800784,0 days 00:00:25.396005,0.7887582980278369,0.37080884995678237,0.07326148176178732,8,7,7,426,3.8602910735488773,2.821834819749037,1.136493834112515,0.7090214915619113,3.5453797442950505,0.5470967549379672,1.6745883265341215,COMPLETE
219,-0.5988351905317457,2025-12-04 13:35:26.303210,2025-12-04 13:35:52.176873,0 days 00:00:25.873663,0.789109212028167,0.3924566188918024,0.07413611316684508,6,7,7,429,3.8757945282787363,2.813764296923325,0.8357071087763107,0.702115088263158,3.5437747590979027,0.5550985637748446,1.6777603120505402,COMPLETE
220,-0.5994082719767135,2025-12-04 13:35:28.238950,2025-12-04 13:35:54.401615,0 days 00:00:26.162665,0.8539400579747815,0.3787313948160078,0.07393414438471232,8,7,7,431,3.8449570020226824,2.900941847295611,1.0549508122562723,0.7006802719485623,3.536713642805584,0.5492954300572054,1.6633701073589837,COMPLETE
221,-0.5980792268508082,2025-12-04 13:35:28.672554,2025-12-04 13:35:54.486260,0 days 00:00:25.813706,0.7903452295132509,0.5958385783579649,0.07430500028594911,6,7,7,433,3.849303256878938,2.858514345850476,0.8018416097956363,0.7006738163512224,3.5470962521509377,0.5551877610935833,1.6690280148485284,COMPLETE
222,-0.5989446671182407,2025-12-04 13:35:30.420168,2025-12-04 13:35:55.932477,0 days 00:00:25.512309,0.7870575950755483,0.2835145589726257,0.07416849233712611,6,7,7,427,3.8424504237679393,2.8326120810559017,0.8103381269178455,0.7007664391741693,3.548051361029613,0.5532123368862235,1.6745594588334352,COMPLETE
223,-0.5996837484741067,2025-12-04 13:35:30.636042,2025-12-04 13:35:56.169205,0 days 00:00:25.533163,0.7893557938206983,0.4015475198275892,0.07357945989530525,8,7,7,430,3.8277179316763053,3.166003614625832,0.8271839370212042,0.701055035701912,3.553902151572543,0.5550020102894844,1.6924756515072847,COMPLETE
224,-0.5982099481078762,2025-12-04 13:35:33.907285,2025-12-04 13:35:59.520692,0 days 00:00:25.613407,0.7874157553545382,0.3873558834316014,0.07660084756703389,6,7,7,430,3.842175613542334,2.819658677912385,0.8613483322494336,0.7110424595849972,3.5503700097621658,0.5535062537777541,1.6684126329002007,COMPLETE
225,-0.5981477154827155,2025-12-04 13:35:35.451845,2025-12-04 13:36:00.829669,0 days 00:00:25.377824,0.7854061524008974,0.38910336038295107,0.07749342528163793,8,7,7,427,3.809428676981475,2.848327154588905,0.8114960116726411,0.7082965462269543,3.5386887742563062,0.5516514715276368,1.6744098470371938,COMPLETE
226,-0.5977517507171363,2025-12-04 13:35:35.939108,2025-12-04 13:36:00.939824,0 days 00:00:25.000716,0.7887976611591536,0.3066812374953897,0.07823162251080588,6,7,7,421,3.831306922880664,2.8469433117124887,0.8045124585681523,0.7106870481505907,3.545607591962321,0.5559726835727632,1.6772726437955239,COMPLETE
227,-0.5980996596974908,2025-12-04 13:35:35.981607,2025-12-04 13:36:01.728329,0 days 00:00:25.746722,0.8580459718239836,0.3892607926879045,0.07327891662631285,6,7,7,429,3.8278695840805295,2.811743138951217,0.8037696115665109,0.7098684361303482,3.5477146536310826,0.5464088638295105,1.6755112979454554,COMPLETE
228,-0.5969348579843622,2025-12-04 13:35:36.386181,2025-12-04 13:36:01.849933,0 days 00:00:25.463752,0.7864142751506091,0.27570783482853006,0.07876344292867637,6,7,7,433,3.8297040103485527,2.8318332975583203,0.8018067853149979,0.7073506956678762,3.5588135490156,0.5560146668385068,1.6784869034081595,COMPLETE
229,-0.5985923179801032,2025-12-04 13:35:36.486264,2025-12-04 13:36:02.284654,0 days 00:00:25.798390,0.8545555856638107,0.2754285918953503,0.07987324929266171,6,7,7,430,3.8407273026904325,2.8390078546719475,0.8364654578615192,0.709008683618916,3.3701125381647326,0.5575749584521221,1.694117409419189,COMPLETE
230,-0.599997206662684,2025-12-04 13:35:36.933125,2025-12-04 13:36:02.981821,0 days 00:00:26.048696,0.8614938747218154,0.2653503185628309,0.07890147899768842,6,7,7,433,3.8048760142874034,2.864467609858889,1.1340661907622833,0.6539229509836475,3.5408316767083767,0.5451822569220505,1.6788898042875955,COMPLETE
231,-0.5998470473756602,2025-12-04 13:35:37.125912,2025-12-04 13:36:02.710197,0 days 00:00:25.584285,0.7892080811214723,0.061358523109900046,0.07940777112473023,6,7,7,431,3.839135731066703,2.8519856997170168,1.1264198931047884,0.6520581754543985,3.5461250599360272,0.5554341381535972,1.6746061068649898,COMPLETE
232,-0.5982565870916403,2025-12-04 13:35:37.652571,2025-12-04 13:36:03.632666,0 days 00:00:25.980095,0.858618630079854,0.08243769557802523,0.07742246367965382,6,7,7,431,3.8348300703736604,3.1723994206610553,1.1157969919119841,0.6597532311824857,3.3745741287261874,0.5577850390665171,1.6685536703254027,COMPLETE
233,-0.5977200397593401,2025-12-04 13:35:38.195752,2025-12-04 13:36:04.403266,0 days 00:00:26.207514,0.7873647046100619,0.0938599218361982,0.08028528068269936,6,7,7,445,3.81445378154319,2.861747933655174,1.0749762133235938,0.6577545017735529,3.551542953640889,0.5554225322168911,1.6770990784902304,COMPLETE
234,-0.5987147148806876,2025-12-04 13:35:38.585341,2025-12-04 13:36:02.450914,0 days 00:00:23.865573,0.7887576876028112,1.8688702827024626,0.08030041517870222,6,7,7,432,3.804818676683488,3.1764665155580736,1.069544031365162,0.6583102055548574,3.5553349631453086,0.5574190501698147,1.674723684571612,COMPLETE
235,-0.5983968085559983,2025-12-04 13:35:39.913136,2025-12-04 13:36:02.991937,0 days 00:00:23.078801,0.7870688425990677,1.8689961237183783,0.07972843985042427,6,7,7,445,3.7952742519522946,3.1897128006858533,1.1283446953362661,0.7109602941414251,3.373933360442575,0.556889523537725,1.6841286103568316,COMPLETE
236,-0.5997793364633094,2025-12-04 13:35:41.760767,2025-12-04 13:36:05.579846,0 days 00:00:23.819079,0.7866585773998597,1.8556305324866238,0.08027670261227451,6,7,7,432,3.8348982368646856,2.8477490361067748,1.1315130370710593,0.6592504566217632,3.545902996537881,0.556003168050256,1.6779049534594481,COMPLETE
237,-0.5994398662038353,2025-12-04 13:35:42.636459,2025-12-04 13:36:09.775030,0 days 00:00:27.138571,0.8632962361076983,0.0714536728292709,0.07893470123238985,6,7,7,445,3.7772887220757596,2.8867209354685692,1.1465689307909879,0.6549895073812927,3.5371475789860756,0.5573643584541126,1.677865999652316,COMPLETE
238,-0.5973217057027481,2025-12-04 13:35:42.988657,2025-12-04 13:36:09.511670,0 days 00:00:26.523013,0.8594997701055738,0.25981183572577304,0.07923373502504355,6,7,7,434,3.8214851434628687,2.837453350906069,1.1292646135599456,0.6560151083252896,3.5417291598886655,0.5574950163982451,1.6780952676716128,COMPLETE
239,-0.6004173925706888,2025-12-04 13:35:45.634223,2025-12-04 13:36:12.119658,0 days 00:00:26.485435,0.8575378515237252,0.07062196498116918,0.08031042297896307,6,7,7,432,3.804571834038183,2.8349179876576405,1.1455129150436338,0.7100411242861939,3.5358512220028775,0.5447278831931254,1.6901547530002088,COMPLETE
240,-0.5984587255009894,2025-12-04 13:35:45.720221,2025-12-04 13:36:12.166823,0 days 00:00:26.446602,0.8590951927631834,0.07092472206850282,0.0799301639573941,6,7,7,433,3.8125718371550774,2.868096379822479,1.129804322429411,0.6537231141904704,3.5270740335893938,0.5441737405717828,1.6840655884788234,COMPLETE
241,-0.5988879175005729,2025-12-04 13:35:46.388959,2025-12-04 13:36:12.256849,0 days 00:00:25.867890,0.8584009224180822,0.26939485687659087,0.08186604133340042,6,7,7,433,3.8024892896809996,2.7694017572037573,1.143317916411063,0.7092177533111907,3.5462246386303486,0.5253936994019983,1.6679755715711695,COMPLETE
242,-0.5998992621626043,2025-12-04 13:35:48.801924,2025-12-04 13:36:14.812854,0 days 00:00:26.010930,0.8579603785310648,0.266844933456327,0.08037642332198561,6,7,7,430,3.8086873152632164,2.8921103170440836,1.1178439325510254,0.655527529076894,3.541315722069215,0.5248176876748545,1.6967181368705286,COMPLETE
243,-0.5993891554957432,2025-12-04 13:35:52.178199,2025-12-04 13:36:18.689554,0 days 00:00:26.511355,0.8066774369675727,0.05879933183661171,0.079594280433771,8,7,7,445,3.802807271946979,2.893780354504602,1.1441481127146877,0.7092565745676033,3.373167793078914,0.5260574120105255,1.7561978237293705,COMPLETE
244,-0.5989141535107091,2025-12-04 13:35:54.402727,2025-12-04 13:36:20.623950,0 days 00:00:26.221223,0.8526195885896154,0.291462167198864,0.07958053440122412,8,7,7,432,3.8119688648144203,2.8959342300170943,1.1445897615004095,0.7112864051774637,3.540086082799051,0.5278644228388454,1.7060251983193395,COMPLETE
245,-0.5985729007901166,2025-12-04 13:35:54.487213,2025-12-04 13:36:21.793232,0 days 00:00:27.306019,0.870554634329824,0.27178368406018255,0.08132065447292287,8,7,7,445,3.7980092927796023,2.7663347947992456,1.1380671128761666,0.7095673073114098,3.5435684224447153,0.5242914335531639,1.7412969216457195,COMPLETE
246,-0.5997302115516141,2025-12-04 13:35:55.933821,2025-12-04 13:36:22.924641,0 days 00:00:26.990820,0.8549276635118928,0.2634164095346423,0.08118719737926683,9,7,7,446,4.014512766179944,3.1749354764351265,1.135027894134265,0.6532585812466627,3.374441682337031,0.5233420309892823,1.7645060086178919,COMPLETE
247,-0.6000445615796329,2025-12-04 13:35:56.170659,2025-12-04 13:36:22.816307,0 days 00:00:26.645648,0.8560826028409907,0.2798332678630707,0.08060794192526882,8,7,7,442,4.005508857238745,2.9103859750804952,1.140369527767989,0.7100345508892065,3.5247727496219508,0.5440043799237565,1.742571100989158,COMPLETE
248,-0.5993321667109188,2025-12-04 13:35:59.522004,2025-12-04 13:36:26.207272,0 days 00:00:26.685268,0.8549847168921436,0.08416423976720606,0.0803976812115324,9,7,7,440,3.9999080544222947,3.1868166356049357,1.0770659639721025,0.6545626224795914,3.5217104315106513,0.5447216716329715,1.7201778004103447,COMPLETE
249,-0.5983762580053883,2025-12-04 13:36:00.830902,2025-12-04 13:36:27.449975,0 days 00:00:26.619073,0.8573301126066787,0.06424371259137915,0.08098229933415486,8,7,7,443,3.988425572953095,2.9240056353988493,1.0711696390337457,0.6576795493042696,3.362712454341864,0.5239423103664514,1.7488988246591841,COMPLETE
250,-0.6004263678974636,2025-12-04 13:36:00.940906,2025-12-04 13:36:27.533009,0 days 00:00:26.592103,0.8582387077152221,0.06948510231028984,0.081490705038651,9,7,7,442,4.03672249063709,3.737692583136866,1.1403240478327303,0.6562098770619115,3.5413387197022,0.5227087124948201,1.7448515460195786,COMPLETE
251,-0.6003960760259016,2025-12-04 13:36:01.729312,2025-12-04 13:36:27.883050,0 days 00:00:26.153738,0.855263016941719,0.2691914866279375,0.08187974713452784,8,7,8,441,4.021632247857278,3.180642700212312,1.143910326156992,0.6550556050717015,3.524653301663821,0.5239601782801078,1.7531656097087533,COMPLETE
252,-0.5978977947226402,2025-12-04 13:36:01.851097,2025-12-04 13:36:28.316012,0 days 00:00:26.464915,0.8581455556937996,0.0729135917030767,0.08188101335483766,9,7,8,446,4.017604394135196,3.218466452707921,1.144970382565523,0.6919178194112826,3.3892300326027724,0.5273692416705025,1.7362460343088413,COMPLETE
253,-0.598331069939671,2025-12-04 13:36:02.285624,2025-12-04 13:36:28.687421,0 days 00:00:26.401797,0.8715048467354147,0.009714834391609903,0.08282787766528432,9,7,8,445,4.010664586127165,3.7026220256136826,1.1427819333960372,0.6503455131929229,3.3797060243897357,0.5428883689682502,1.760112160069583,COMPLETE
254,-0.5529807110627947,2025-12-04 13:36:02.451997,2025-12-04 13:36:28.633990,0 days 00:00:26.181993,0.8072248219142335,0.0587177598372745,0.08174214201543005,8,7,8,445,3.5665871693628755,3.6904895956635233,1.1605073034022382,0.6520306588084188,1.5542149104658822,0.5426169037556593,1.7462303336329208,COMPLETE
255,-0.5984485121343118,2025-12-04 13:36:02.711307,2025-12-04 13:36:28.459204,0 days 00:00:25.747897,0.8084921507154444,0.05357417611418841,0.08291657946105156,9,7,8,442,4.011488849542797,3.7241402703410746,1.1378709308064008,0.64830103419182,3.5227716529640842,0.5272511984574163,1.7522500186370098,COMPLETE
256,-0.5986692421563684,2025-12-04 13:36:02.982955,2025-12-04 13:36:29.529804,0 days 00:00:26.546849,0.8596327401895302,0.05669847423039598,0.08393551482273418,8,7,8,442,3.9945481005980863,2.369596797730511,1.121729419449133,0.6464902733254385,3.5237731145967564,0.5440732808354025,1.755417132022789,COMPLETE
257,-0.5979362509888353,2025-12-04 13:36:02.996195,2025-12-04 13:36:29.232762,0 days 00:00:26.236567,0.865829251033913,0.06494313384630129,0.0829907502019155,9,7,8,445,3.9923459415542686,2.9410801255309376,1.1680024391484796,0.6534592598970721,3.520315651759098,0.5435690607995726,1.7622642123046106,COMPLETE
258,-0.5999954653109758,2025-12-04 13:36:03.633704,2025-12-04 13:36:28.503174,0 days 00:00:24.869470,0.8735117527299718,0.43425832301348677,0.08198742944331314,8,7,8,416,3.998489762104269,2.9691382485114075,1.1503534640297652,0.6496569343560105,3.5158146163494806,0.5274363964071179,1.733124351113471,COMPLETE
259,-0.599729088767857,2025-12-04 13:36:04.404492,2025-12-04 13:36:28.841978,0 days 00:00:24.437486,0.8042783322303713,0.04719138497926109,0.0832870575183421,8,7,8,417,4.008178289036808,2.9664078186118705,1.1810855743617164,0.6518144131405169,3.517659710625422,0.521158363927134,1.772760127877905,COMPLETE
260,-0.5982990309290892,2025-12-04 13:36:05.580907,2025-12-04 13:36:32.172692,0 days 00:00:26.591785,0.8061650761834592,0.04265241524315472,0.08392386814005973,8,7,8,444,4.02350135377273,2.946990390066875,1.1598180690870978,0.6434725987882877,3.514089473904538,0.5271617683724761,1.7580333917947095,COMPLETE
261,-0.5495912727504277,2025-12-04 13:36:09.512826,2025-12-04 13:36:34.665653,0 days 00:00:25.152827,0.8702168520059798,0.0548863021073161,0.08398854900346636,8,7,8,417,4.012644629304819,2.9261831807589345,1.1698987455119552,0.6438523514380964,1.466110431821162,0.5413515171245531,1.750975063847498,COMPLETE
262,-0.5518422449160535,2025-12-04 13:36:09.776261,2025-12-04 13:36:34.989715,0 days 00:00:25.213454,0.8735927293208006,0.02830835901234898,0.0834004129651686,9,7,8,417,4.014937315564017,2.9406240515824056,1.163693698406,0.6445122048737368,1.497552389080604,0.5292903677001373,1.754971103641533,COMPLETE
263,-0.5500738905591043,2025-12-04 13:36:12.120970,2025-12-04 13:36:33.619948,0 days 00:00:21.498978,0.8624279208294254,0.014589456016368407,0.08404248236372801,9,6,8,418,4.012882110670964,2.9352582941146976,1.157886862352929,0.6469577809343156,1.4904843357347135,0.5267607663155254,1.7545369841898903,COMPLETE
264,-0.5999557100287514,2025-12-04 13:36:12.167913,2025-12-04 13:36:37.766821,0 days 00:00:25.598908,0.8748620682573772,0.025746596889271896,0.08419465530878922,9,7,8,417,4.001836180281015,2.9456195570733668,1.1655654506769484,0.6504175994272705,3.5136190381349235,0.5267096511767578,1.7535799117329023,COMPLETE
