learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,max_delta_step,scale_pos_weight,weight_class_0,weight_class_1,weight_class_2,value
0.06954007691903831,441,7,7,0.7311275246487237,0.6274028151161515,3.6551032332034903,3.0825000265162874,1.7951955086339633,5,0.570275416783832,3.4090435451648586,0.5634658445990329,1.5954146117716075,-0.5988092004370784
0.07124424593067724,493,7,7,0.7337176404092037,0.6275511160495558,3.6849064813991563,3.000723300833611,1.7931352044490703,5,0.547039191626112,3.4230401796603234,0.5624185764725373,1.571660454632806,-0.5988334261367991
0.09389166368353004,441,7,7,0.6869348154530526,0.8057695850565654,3.698771787084162,3.649391277963674,1.8175500389568986,5,0.5518997767242092,3.4113272213267796,0.5183460643084423,1.5502111895348336,-0.6025512417121293
0.06938442254148319,436,7,7,0.6841569798616999,0.6244840673892639,3.6620274960426937,3.029147610965536,1.8101762012469045,5,0.5463200881563505,3.407225280323874,0.5658386875754309,1.5658046858053205,-0.5983469322015073
0.07125559567086481,441,7,7,0.6973036275099617,0.7818505253967889,3.712706770240935,3.075851435136461,1.7674124006626553,5,0.5425221588399913,3.58575076355899,0.5660829354722754,1.5972220873510636,-0.6004797978440798
0.06901908716162382,436,7,7,0.693547612507326,0.6246397434465759,3.666712785448411,3.0639992358209875,1.819533299224619,5,0.5436384499335211,3.582681711056586,0.5678950923583524,1.9976869759772848,-0.5981279280880284
0.06925846951341497,493,7,7,0.6998308042152741,0.7768563124120278,3.809823060316645,3.781752231883051,0.2914180095058867,5,0.53882282441686,3.394958712824073,0.5643983496719888,1.5724880151701068,-0.5991439442426314
0.06984912100637285,442,7,7,0.6855639623182049,0.8087659456681338,3.4795134936465293,3.6361496539199116,1.8107288624936044,6,0.5407081927177313,3.3986935674524523,0.5709086051033819,1.7866599073973821,-0.5999633861764888
0.06912971485638306,440,7,7,0.697879792741039,0.8024331233418938,3.7377946114111658,2.6949762585359904,0.3219631689424123,6,0.5501837570150243,3.5694868217687086,0.6595692391198391,1.5683496213208374,-0.5951961325465407
0.0712012634152991,439,7,7,0.6905151101783815,0.8071564130855471,3.518398079923099,3.570941848012994,0.3004190871191167,6,0.678175462728827,3.588975902869433,0.5659058528348762,1.7796256774320511,-0.600705025428256
0.06735637676313176,441,7,7,0.6903145295162127,0.8083033175880675,3.7190570707830863,3.666839925661016,1.781777206111085,6,0.5362727137699528,3.585029252866473,0.566024768662404,1.5436380636189924,-0.5990848208459076
0.06892972185279733,441,7,7,0.6944404728686825,0.8128377979188054,3.690212341457565,3.661697615030871,0.32241758568064516,6,0.5391814277819242,3.5759588486210725,0.562875909034327,1.9971617395645156,-0.596764069605706
0.09991572848780085,491,7,7,0.7054606483171313,0.8128209221130275,3.7054307111375704,3.6524209732289177,0.31281014940383384,6,0.5389529937919748,3.573663525887709,0.565931961121514,2.009636282995089,-0.5964341816093346
0.06952059739443957,435,7,7,0.6977487220490417,0.7786461186140523,3.660503154261923,1.507522906011438,0.3128009062005125,6,0.9108175337570341,3.590843552193271,0.5629713037595272,1.784712457600852,-0.598790838550922
0.06979093478685403,385,7,7,0.6871871944860706,0.8049617966028043,3.724692736611493,3.6886859208717877,1.8853787280847838,6,0.7590130191273293,3.581673875550012,0.5661062257642973,2.000105228690966,-0.5980748512531938
0.07116411604475346,435,7,7,0.6962017216858535,0.7822777662966816,3.4854414370828892,3.593849656894097,0.32585185735016836,6,0.9094129493616918,3.580127796296322,0.5659844223016625,2.0142070812523247,-0.5970432143286375
0.039735476543264744,383,7,7,0.7045956920712789,0.7833042084829482,3.486738851121311,2.618106724085425,0.24187422676557435,1,0.7784842264691629,2.4924597112018216,0.6612683072560243,2.007113319385138,-0.5747587503171231
0.07084763445488375,445,8,7,0.7046305514535841,0.7856383434345175,3.4411985153034994,2.6379504267357725,1.7451977204884765,1,0.6813021379211025,3.5837499279505636,0.6579294546678406,1.7986821953321532,-0.5962476592203371
0.06865317293300131,437,7,7,0.6889441612862642,0.7752056088150209,3.7152657525163733,3.5978104880602344,0.061301633707442446,6,0.7653974759046688,3.58809734292077,0.5670914309133952,1.7767804559725497,-0.6002723207584455
0.07130871263824734,499,7,6,0.7022553760944669,0.7792156476315495,3.769435846380247,2.8362405011349185,0.25789357763427545,6,0.7738228480639762,3.574264298889869,0.566650289207605,1.7973286923243963,-0.5983539852239989
0.06806969557665707,439,7,7,0.7056643871475754,0.781737427547871,3.7698842591954738,2.7137265955187995,0.29410926252823943,1,0.7872139520776732,3.5756057863384045,0.5915574849843529,1.7940836042025965,-0.5996288592235949
0.06978529214759197,443,7,6,0.702704938880928,0.7787340866029483,3.7629933631230017,2.7710447618130742,0.3284293805103399,1,0.6779766690504914,3.5781950016686745,0.5649019893220588,1.7895696121852112,-0.5983084234387905
0.06907521492126333,438,7,6,0.7055286376423678,0.7825393975533974,3.7827540484156654,3.5245367269511854,1.899376007241571,6,0.7848422114493125,3.5972794640318453,0.6559574943684154,1.7884845728516103,-0.5992177900367675
0.06936098809639125,495,7,6,0.7059896778346794,0.7699551701280851,3.7557054600504407,2.6389568756218433,0.7837417935110099,1,0.7722102798580417,3.588637563992602,0.5925525560717797,1.4025811570979596,-0.594488289927485
0.07003793478904975,382,7,6,0.7061211262168361,0.6077000413641552,3.8034002206669384,2.653334207082295,1.921410598188148,1,0.7616603245769735,3.5832438273802354,0.5679699861423024,1.7831978722532693,-0.5956535191036897
0.07134656397034046,452,7,6,0.694623369911559,0.7733296869452609,3.7116620648798717,2.6688787425736815,1.9084752175358584,6,1.1146098334656644,2.613541854296402,0.5641015886281793,1.3825525360912259,-0.5934172489104846
0.07006049821482736,455,7,6,0.6882768988449826,0.7806625461726766,3.678125386118709,2.720834141725692,1.9199584820010347,6,0.675882134751082,3.5766026927138257,0.5689379271202869,1.3896185833001053,-0.5975491695400843
0.06951624278702367,454,7,6,0.6970892473697049,0.8264625935715253,3.7284256046928697,2.608344979787712,1.897897221882324,6,0.6780689940216827,3.572268413362335,0.565335608994241,1.385441728055566,-0.5974193184722438
0.06867692724299991,454,7,6,0.6887882841768055,0.7847129516175243,3.7129049548076787,2.6960152105278885,1.919152051657797,6,1.1046808652003492,3.583269454722555,0.5646677901905339,1.5445246118024083,-0.5990164397485809
0.06851265199040826,456,7,6,0.6846971455599182,0.7816853240259904,3.7483417850711103,2.6432285621301106,1.8818595219250929,6,1.0671484577477972,3.5708048049083034,0.5664915667806341,1.543253272073535,-0.5991038048963093
0.061430841559284355,458,7,6,0.6924962809393498,0.8027293930872867,3.7034880735447855,2.6694773554086995,1.911720107233689,6,0.5319857251382742,2.5880754305048734,0.5670313812825417,1.5362186517992151,-0.5923658885686302
0.06828840290332067,452,7,6,0.6890874285856186,0.8036782834224063,3.3729136918328155,2.712173717862323,1.9012437377816107,6,0.7548278349554062,3.6022206635173366,0.564114531465117,1.4004365394957357,-0.5964341560938102
0.06882651957851522,455,7,6,0.6931378732061574,0.8204385609482016,3.3545342590904816,2.792221244730447,1.8966022557150546,6,0.9129906181054589,3.5879716601193095,0.5687179465114662,1.5437430872504008,-0.6002257626819814
0.06938164518094524,468,7,6,0.683219328319702,0.8201501524113053,3.3513362201435495,2.4741184697719194,1.936745964144625,6,0.7808673718191467,3.6270580115818825,0.5929636084532294,1.422387878629137,-0.5975680745481876
0.06859092449169882,452,7,6,0.6890280501081869,0.8383544314627833,3.3362467711415804,3.4989626737880424,1.903483147851885,6,0.9176239629290366,3.5876802488003854,0.5671374590714128,1.4164994399468258,-0.5988360032351329
0.06900283147834209,457,7,6,0.6886821806477428,0.82683818790454,3.3476681547055516,2.4978962933892763,1.8969252792053304,6,0.7696441520449468,2.470710345990864,0.5936341182638244,1.3696856744912982,-0.5895236851104804
0.06908056645105065,459,7,6,0.6838884185852279,0.8321449121965199,3.35613059414783,4.083624696625515,1.9001219945178143,6,0.6751241700550226,3.6256352830805914,0.5923117228863447,1.405628582123128,-0.5966722932399497
0.06049746436796512,457,7,6,0.6850234171411703,0.825094437299737,3.3329263317787183,2.856323073696762,1.910592184231633,6,0.9593566393233616,3.588526212650743,0.5704085578186396,1.3851059790211622,-0.5958078239357608
0.061415883581679695,459,7,6,0.6826206728299544,0.8247487815711118,3.3504999721296826,3.979281800725777,1.9439795160251923,6,1.0935933942532305,3.631034457565556,0.5907355772777652,1.419961364179384,-0.5967952961036094
0.06208545000086036,457,8,6,0.6788466929310322,0.8224355963681789,3.2904070977809665,4.011781128470713,1.9400199584677138,6,0.906718398696295,3.630342514703648,0.5923132816548426,1.3485627726902565,-0.5933503336778537
0.06318632670856267,457,8,6,0.6819689370053331,0.8253750362223293,3.383664133355789,4.0189187985607,1.9289794700028586,7,0.7656727512164534,3.6183522190375297,0.588664886176926,1.4288048549875336,-0.5961803094673486
0.06162353267496324,455,8,6,0.6799164635586894,0.7746523199584396,3.3376225206913035,4.038510034639079,1.8972046244039575,6,0.7454952289470198,3.625077875813763,0.5865650038173608,1.427866677049074,-0.5958345491782978
0.060362288953646,454,8,6,0.6822749358098108,0.7624851547625425,3.604297503706972,4.030743370797439,1.916665299396086,7,0.7614164138415817,3.613915912263263,0.5906279854028754,1.4273849107080077,-0.5961622082233026
0.06174110835670001,457,8,6,0.6823630870508013,0.8221786497195467,3.2904821784166094,4.027009277005277,1.9042209411453002,7,0.913600532799507,3.631904109991756,0.591973204083635,1.4161587108554266,-0.5955507126763067
0.06252846952605419,454,8,6,0.6825163532629228,0.7738400057864577,3.322459847427358,3.969043262908079,0.21680717193141136,7,0.9275507079185612,3.479622041233021,0.5796063087207076,1.409030523566785,-0.5933562385193243
0.060818428242602834,456,7,6,0.6815395750573716,0.7717096981497243,3.288231579111166,3.9660085355778243,0.2113885029154141,6,0.9223117215491208,3.632535894079071,0.5879588239021556,1.345907445445016,-0.5953103935325221
0.06650848198095047,462,8,6,0.6803140477169817,0.7581271775455192,3.328692108056421,4.189956329710994,0.5228101450909326,7,0.891979370121657,3.6188032115029904,0.5873506051668078,1.4193962872341235,-0.5930844257716784
0.06115800749391885,459,7,6,0.6776713634371451,0.7742040005401863,3.3857158117183035,4.145203196343987,0.525524880854122,7,1.0921994656079979,3.6101245452482575,0.5957491596260973,1.453851887203689,-0.5945080070854947
0.06365200945005893,461,7,6,0.6763751230288563,0.7605835942331521,3.2489978025535953,4.140935509841921,0.17652033434845935,7,0.8991608044075047,3.632869497593336,0.589186212400362,1.4141442808431364,-0.594769833814484
0.06066320948630805,465,8,6,0.6783476899616909,0.8248153051348538,3.341522882062265,4.06496214055927,0.5061735638313017,7,1.3158365536419065,3.6306903765967182,0.591108750656658,1.4247847716852022,-0.5941045385881485
0.06243989959046566,464,8,6,0.6791130084551783,0.7590024031042665,3.336486223327406,3.8858422971171187,0.2106565635534452,7,0.8918811695422588,3.62667651568145,0.5945664306618006,1.4498607548725886,-0.5917103550589392
0.06252245986798116,480,8,6,0.6781483470567765,0.7589066176551275,3.3071669532420622,4.068712559844161,0.20432401961427987,7,0.9786174828042766,3.628732610982186,0.5905771995675035,1.448317554019694,-0.591674742577264
0.06103654137111151,480,8,6,0.6741345824891286,0.7619645230273783,3.33154144464572,4.043197829318217,0.5211550328075714,7,1.3361577196250367,2.754807836481864,0.5863903514311933,1.443580397079994,-0.5877415219272781
0.06160932811040322,473,8,5,0.6795080343695038,0.7581092669320219,3.339123871837195,3.990084190342212,0.19097095252035223,7,0.9473432589363202,3.6195805846777995,0.5837422535554613,1.431724868263646,-0.5931813835963679
0.0619540388694347,480,8,6,0.6794084880043633,0.7610389048921015,3.38635603378009,2.4779675382215034,0.20667468333949568,7,0.9120425751486828,3.6316006749537255,0.5810846144340585,1.4338023702902458,-0.5936479398554452
0.06112415310534968,471,8,5,0.6776393658660493,0.7624477823302475,3.259823177976797,3.992248280820043,0.17246604367039312,7,0.9545463595411047,2.751260466617322,0.5805345431997552,1.4436241299858823,-0.5882057809325645
0.05987319503702109,479,8,5,0.6749578806483341,0.7622050304204733,3.3651637460734123,3.9231624935968785,0.08635311883309468,7,0.9420620352565816,3.632095031850468,0.5803532960312917,1.51627715652992,-0.5929710844579315
0.0601604431315876,424,8,5,0.6769122731127958,0.7614345921311774,3.587187210949267,3.994100841033992,0.2040434911047695,7,0.902452900093611,3.468724949631439,0.5861188959859234,1.5227426318548807,-0.5953790720930909
0.0612862559161259,481,8,5,0.6777943644987617,0.8199713836630161,3.9488930684243346,4.018608011239704,0.20414806574099792,7,0.9614631612801905,3.6307248486487866,0.5804284917289476,1.4470320289278185,-0.5933203311159444
0.06138001791431928,482,8,6,0.6752902974953694,0.7573202186210793,3.1996772845119725,4.000199496884531,0.5317145683153527,7,0.9406771016552345,3.631662393437461,0.5819172921558872,1.3094378377618592,-0.5907268024811417
0.0623112522403277,481,8,5,0.6709073973985917,0.7622428204022113,3.1424652072612727,3.941856141409352,1.9951475404871277,7,0.9319132936993755,3.464401597920358,0.5811353375583372,1.5250172237126722,-0.5977232126514025
0.0629424116334024,477,8,5,0.6752145696049282,0.756811181204892,3.571051479164403,3.859460172006091,0.5186553569078659,7,0.9090599628381937,3.4791647083213397,0.5805104422909566,1.5140569739635317,-0.5941732537700845
0.06297226707185258,476,8,5,0.6765244731548217,0.7489978540304124,3.148882850343696,3.8157107111674673,0.19492760461469236,7,0.9270897974012334,3.4736882817502543,0.5807472933326533,1.3084562939935347,-0.5917226380746224
0.06553273670485925,480,8,5,0.6704656625530301,0.7947680836540365,3.587546285066942,3.51775266438001,0.5144790776372935,7,1.1913049768208817,3.481658781154297,0.5798390195243349,1.5120855120295922,-0.5933939219615258
0.06523181204532737,478,7,5,0.6741391871552724,0.7513531603516705,3.102856609252791,3.826199440272203,0.5283984888761843,7,1.04979846227534,3.485254972047566,0.5789424305660787,1.509001714863012,-0.598183780387912
0.06446355588992699,481,7,5,0.6711214435439081,0.7625409799823226,3.181641996312514,3.4337682358361516,0.5122127644132217,7,1.0372022371440337,3.4861954175091836,0.5498828437793011,1.5096704123065472,-0.5974139076772329
0.06524667089115456,477,7,7,0.6732797538994395,0.7960828114667446,3.1057887787055414,3.47481860634904,0.16656074296864867,7,1.2254190348391387,3.4707089879292163,0.579845308953372,1.5019611090974523,-0.5960337671271064
0.0662113429214703,482,7,5,0.6725796227798606,0.7616552081687401,3.598171571185828,3.49026123656371,0.20493676239351405,7,1.2155997000375485,3.485095510506691,0.5811811105653839,1.5157633238183075,-0.59751288810345
0.0660293984260699,484,7,5,0.6715723955614977,0.7981408023807063,3.894376928642785,3.8157501204570985,0.5224261611780785,7,1.005870210198578,3.4687073729619593,0.5796516894129992,1.4694972105247441,-0.5963786869369765
0.0652937518229724,424,7,5,0.6681886041747476,0.7582591333712034,3.1117446994832405,3.4643804568875174,0.12849961006791,7,1.3377113247140133,3.476144535377963,0.5769362657934618,1.490116741364657,-0.5974592167049038
0.06575315639469476,483,7,5,0.6674776789202642,0.7606589983839146,3.9043248507440613,3.493320365328258,0.12186657865962794,7,1.3420888907535413,3.4810625671498894,0.5785957882070868,1.5090778478276738,-0.5971663947882954
0.06554681529467288,480,7,5,0.6692917192700457,0.8462402322277836,3.924395641847993,3.4835070028429564,1.9865864287302477,6,1.154518945267444,3.476767412907359,0.5771491413782667,1.5185868043236388,-0.5969649403988144
0.07419068283669476,479,7,5,0.6733047390704562,0.7965004959007111,3.958782786817151,3.4971049504813623,1.993589870751998,6,1.2237959841882033,3.4672163590504406,0.5780862218936811,1.5159335795927122,-0.5970424842100398
0.07417498447385573,479,7,5,0.6982447786231806,0.8434174440402996,3.1209280545770755,3.50789535012793,1.999905876448243,6,1.0436999759806798,3.4867853732736274,0.5766177732836479,1.514051645012211,-0.5976349454011298
0.0760137494958291,479,7,5,0.6688032299770446,0.8471273471351849,3.9234928099453663,3.4810161404233364,0.08327066075586909,6,1.037893742392098,3.4696743052463255,0.578219379002298,1.5080962638142248,-0.596570227520283
0.07382089254804244,483,7,5,0.6714876780469282,0.849213890300967,3.935934021217051,2.863667937466703,1.9712501661070445,6,0.9997460774506723,3.4622304477182984,0.5496939277452427,1.5196912297087413,-0.600252077571408
0.05646995976959516,483,7,7,0.666201347815191,0.7971876201136798,3.9327098258495514,3.4601217895329723,0.08169472688450559,6,1.1765822741822745,3.4747106497047566,0.5500908389736785,1.4942506378651719,-0.5992114918536016
0.07661773633881734,427,7,7,0.7005322350289153,0.7905418592431716,3.913593815699668,3.4929356228515376,0.37522163533731323,6,1.0191702102803888,3.4754679694198694,0.5524767771175556,1.4932732389886443,-0.5974898528304214
0.07433011181162871,425,7,7,0.6677653086030225,0.7948386963597568,3.9101541162047795,2.827498624069004,0.08012825420920563,6,1.0363508453400927,3.4662560113753766,0.54831921992009,1.6863695006600345,-0.6016671409712897
0.07456655634591737,424,7,7,0.6995757182620014,0.8469656603964402,3.9304879230810807,3.4894551872345425,0.3728340128837544,6,1.0256779476070765,3.475903899366586,0.547288426557381,1.4929162297739018,-0.5980976057483797
0.07398181993094718,424,7,7,0.7102216800559039,0.7968327170065781,3.8508401537988077,3.4797692041625776,0.10101537675580102,6,1.0149960898932822,3.491444471488519,0.5477337535044855,1.4940637902419291,-0.5999041902412672
0.07400698555279442,423,7,7,0.6657243638662907,0.8446432566617212,3.9168653354254204,2.816156569925955,0.26691700933436147,6,1.2262180032337604,3.4730768592552783,0.5481474927320257,1.6810348592620394,-0.5996509547057032
0.07373542912665412,424,7,7,0.6998958035206635,0.7952846576456832,3.9093886468470114,3.5440270242653757,0.3852709396548044,6,1.0256818072033058,3.471718258099662,0.55005281187239,1.4936956725372281,-0.5977879987781775
0.07474247148089323,424,7,7,0.7015290565048894,0.7977570728512582,3.8676126203690426,3.4699413441011537,1.8564837085267232,6,1.049871963678556,3.486722689539819,0.5476709854430329,1.6715195163514656,-0.6013020262518766
0.07394986818533889,424,7,7,0.702191744759782,0.8452665111186595,3.8759560876822983,3.4749312916967963,0.37255363869889857,6,1.029156152192913,3.4666106221864603,0.5473577196789925,1.5058516979439134,-0.5982286975484162
0.0747076695810731,423,7,7,0.7004149291174928,0.7966552747737556,3.851188159862272,2.8294169846158677,0.40688179382461015,6,0.8035160775376872,3.5490943944484146,0.5494528675628667,1.6769720112880468,-0.5992509934987921
0.07472019766277252,421,7,7,0.7004473915712134,0.8463593618494331,3.851815733289896,3.4865356068060853,0.36473840190421264,6,0.8029238186023785,3.544598087376047,0.5577672075777177,1.6758851697013357,-0.5988229381178584
0.07405484522939211,425,7,7,0.6666419658730753,0.7940523990508981,3.902087529934667,3.481474439795917,0.6303066243156026,8,1.033686451980892,3.552275390273169,0.5503017457385198,1.6597938296963055,-0.5974326231886989
0.07522232937866971,427,7,7,0.7010557738657847,0.8472588208931595,3.861231234148857,2.8269839498335383,0.3660644741895304,6,1.171184681548986,3.5537848524094655,0.5571028298270508,1.7798025451177275,-0.601537621540277
0.07417234071688938,422,7,7,0.6648035174223402,0.7965926488450394,3.858619293221552,2.8311857889784875,0.3857357259144903,6,1.0228292022749335,3.5524218483070484,0.5497864776402214,1.6773673056928828,-0.5988796958768633
0.07464230413433685,422,7,7,0.7006379922755366,0.8466904440884105,3.891425184443354,2.8923399983187057,0.5905098077528299,6,1.1429341042037502,3.5561739146125286,0.5566341372680117,1.6681565912358172,-0.6002060972225007
0.07326148176178732,426,7,7,0.7090214915619113,0.7887582980278369,3.8602910735488773,2.821834819749037,0.37080884995678237,8,1.136493834112515,3.5453797442950505,0.5470967549379672,1.6745883265341215,-0.5996906848351755
0.07413611316684508,429,7,7,0.702115088263158,0.789109212028167,3.8757945282787363,2.813764296923325,0.3924566188918024,6,0.8357071087763107,3.5437747590979027,0.5550985637748446,1.6777603120505402,-0.5988351905317457
0.07393414438471232,431,7,7,0.7006802719485623,0.8539400579747815,3.8449570020226824,2.900941847295611,0.3787313948160078,8,1.0549508122562723,3.536713642805584,0.5492954300572054,1.6633701073589837,-0.5994082719767135
0.07430500028594911,433,7,7,0.7006738163512224,0.7903452295132509,3.849303256878938,2.858514345850476,0.5958385783579649,6,0.8018416097956363,3.5470962521509377,0.5551877610935833,1.6690280148485284,-0.5980792268508082
0.07416849233712611,427,7,7,0.7007664391741693,0.7870575950755483,3.8424504237679393,2.8326120810559017,0.2835145589726257,6,0.8103381269178455,3.548051361029613,0.5532123368862235,1.6745594588334352,-0.5989446671182407
0.07357945989530525,430,7,7,0.701055035701912,0.7893557938206983,3.8277179316763053,3.166003614625832,0.4015475198275892,8,0.8271839370212042,3.553902151572543,0.5550020102894844,1.6924756515072847,-0.5996837484741067
0.07660084756703389,430,7,7,0.7110424595849972,0.7874157553545382,3.842175613542334,2.819658677912385,0.3873558834316014,6,0.8613483322494336,3.5503700097621658,0.5535062537777541,1.6684126329002007,-0.5982099481078762
0.07749342528163793,427,7,7,0.7082965462269543,0.7854061524008974,3.809428676981475,2.848327154588905,0.38910336038295107,8,0.8114960116726411,3.5386887742563062,0.5516514715276368,1.6744098470371938,-0.5981477154827155
0.07823162251080588,421,7,7,0.7106870481505907,0.7887976611591536,3.831306922880664,2.8469433117124887,0.3066812374953897,6,0.8045124585681523,3.545607591962321,0.5559726835727632,1.6772726437955239,-0.5977517507171363
0.07327891662631285,429,7,7,0.7098684361303482,0.8580459718239836,3.8278695840805295,2.811743138951217,0.3892607926879045,6,0.8037696115665109,3.5477146536310826,0.5464088638295105,1.6755112979454554,-0.5980996596974908
0.07876344292867637,433,7,7,0.7073506956678762,0.7864142751506091,3.8297040103485527,2.8318332975583203,0.27570783482853006,6,0.8018067853149979,3.5588135490156,0.5560146668385068,1.6784869034081595,-0.5969348579843622
0.07987324929266171,430,7,7,0.709008683618916,0.8545555856638107,3.8407273026904325,2.8390078546719475,0.2754285918953503,6,0.8364654578615192,3.3701125381647326,0.5575749584521221,1.694117409419189,-0.5985923179801032
0.07890147899768842,433,7,7,0.6539229509836475,0.8614938747218154,3.8048760142874034,2.864467609858889,0.2653503185628309,6,1.1340661907622833,3.5408316767083767,0.5451822569220505,1.6788898042875955,-0.599997206662684
0.07940777112473023,431,7,7,0.6520581754543985,0.7892080811214723,3.839135731066703,2.8519856997170168,0.061358523109900046,6,1.1264198931047884,3.5461250599360272,0.5554341381535972,1.6746061068649898,-0.5998470473756602
0.07742246367965382,431,7,7,0.6597532311824857,0.858618630079854,3.8348300703736604,3.1723994206610553,0.08243769557802523,6,1.1157969919119841,3.3745741287261874,0.5577850390665171,1.6685536703254027,-0.5982565870916403
0.08028528068269936,445,7,7,0.6577545017735529,0.7873647046100619,3.81445378154319,2.861747933655174,0.0938599218361982,6,1.0749762133235938,3.551542953640889,0.5554225322168911,1.6770990784902304,-0.5977200397593401
0.08030041517870222,432,7,7,0.6583102055548574,0.7887576876028112,3.804818676683488,3.1764665155580736,1.8688702827024626,6,1.069544031365162,3.5553349631453086,0.5574190501698147,1.674723684571612,-0.5987147148806876
0.07972843985042427,445,7,7,0.7109602941414251,0.7870688425990677,3.7952742519522946,3.1897128006858533,1.8689961237183783,6,1.1283446953362661,3.373933360442575,0.556889523537725,1.6841286103568316,-0.5983968085559983
0.08027670261227451,432,7,7,0.6592504566217632,0.7866585773998597,3.8348982368646856,2.8477490361067748,1.8556305324866238,6,1.1315130370710593,3.545902996537881,0.556003168050256,1.6779049534594481,-0.5997793364633094
0.07893470123238985,445,7,7,0.6549895073812927,0.8632962361076983,3.7772887220757596,2.8867209354685692,0.0714536728292709,6,1.1465689307909879,3.5371475789860756,0.5573643584541126,1.677865999652316,-0.5994398662038353
0.07923373502504355,434,7,7,0.6560151083252896,0.8594997701055738,3.8214851434628687,2.837453350906069,0.25981183572577304,6,1.1292646135599456,3.5417291598886655,0.5574950163982451,1.6780952676716128,-0.5973217057027481
0.08031042297896307,432,7,7,0.7100411242861939,0.8575378515237252,3.804571834038183,2.8349179876576405,0.07062196498116918,6,1.1455129150436338,3.5358512220028775,0.5447278831931254,1.6901547530002088,-0.6004173925706888
0.0799301639573941,433,7,7,0.6537231141904704,0.8590951927631834,3.8125718371550774,2.868096379822479,0.07092472206850282,6,1.129804322429411,3.5270740335893938,0.5441737405717828,1.6840655884788234,-0.5984587255009894
0.08186604133340042,433,7,7,0.7092177533111907,0.8584009224180822,3.8024892896809996,2.7694017572037573,0.26939485687659087,6,1.143317916411063,3.5462246386303486,0.5253936994019983,1.6679755715711695,-0.5988879175005729
0.08037642332198561,430,7,7,0.655527529076894,0.8579603785310648,3.8086873152632164,2.8921103170440836,0.266844933456327,6,1.1178439325510254,3.541315722069215,0.5248176876748545,1.6967181368705286,-0.5998992621626043
0.079594280433771,445,7,7,0.7092565745676033,0.8066774369675727,3.802807271946979,2.893780354504602,0.05879933183661171,8,1.1441481127146877,3.373167793078914,0.5260574120105255,1.7561978237293705,-0.5993891554957432
0.07958053440122412,432,7,7,0.7112864051774637,0.8526195885896154,3.8119688648144203,2.8959342300170943,0.291462167198864,8,1.1445897615004095,3.540086082799051,0.5278644228388454,1.7060251983193395,-0.5989141535107091
0.08132065447292287,445,7,7,0.7095673073114098,0.870554634329824,3.7980092927796023,2.7663347947992456,0.27178368406018255,8,1.1380671128761666,3.5435684224447153,0.5242914335531639,1.7412969216457195,-0.5985729007901166
0.08118719737926683,446,7,7,0.6532585812466627,0.8549276635118928,4.014512766179944,3.1749354764351265,0.2634164095346423,9,1.135027894134265,3.374441682337031,0.5233420309892823,1.7645060086178919,-0.5997302115516141
0.08060794192526882,442,7,7,0.7100345508892065,0.8560826028409907,4.005508857238745,2.9103859750804952,0.2798332678630707,8,1.140369527767989,3.5247727496219508,0.5440043799237565,1.742571100989158,-0.6000445615796329
0.0803976812115324,440,7,7,0.6545626224795914,0.8549847168921436,3.9999080544222947,3.1868166356049357,0.08416423976720606,9,1.0770659639721025,3.5217104315106513,0.5447216716329715,1.7201778004103447,-0.5993321667109188
0.08098229933415486,443,7,7,0.6576795493042696,0.8573301126066787,3.988425572953095,2.9240056353988493,0.06424371259137915,8,1.0711696390337457,3.362712454341864,0.5239423103664514,1.7488988246591841,-0.5983762580053883
0.081490705038651,442,7,7,0.6562098770619115,0.8582387077152221,4.03672249063709,3.737692583136866,0.06948510231028984,9,1.1403240478327303,3.5413387197022,0.5227087124948201,1.7448515460195786,-0.6004263678974636
0.08187974713452784,441,7,8,0.6550556050717015,0.855263016941719,4.021632247857278,3.180642700212312,0.2691914866279375,8,1.143910326156992,3.524653301663821,0.5239601782801078,1.7531656097087533,-0.6003960760259016
0.08188101335483766,446,7,8,0.6919178194112826,0.8581455556937996,4.017604394135196,3.218466452707921,0.0729135917030767,9,1.144970382565523,3.3892300326027724,0.5273692416705025,1.7362460343088413,-0.5978977947226402
0.08282787766528432,445,7,8,0.6503455131929229,0.8715048467354147,4.010664586127165,3.7026220256136826,0.009714834391609903,9,1.1427819333960372,3.3797060243897357,0.5428883689682502,1.760112160069583,-0.598331069939671
0.08174214201543005,445,7,8,0.6520306588084188,0.8072248219142335,3.5665871693628755,3.6904895956635233,0.0587177598372745,8,1.1605073034022382,1.5542149104658822,0.5426169037556593,1.7462303336329208,-0.5529807110627947
0.08291657946105156,442,7,8,0.64830103419182,0.8084921507154444,4.011488849542797,3.7241402703410746,0.05357417611418841,9,1.1378709308064008,3.5227716529640842,0.5272511984574163,1.7522500186370098,-0.5984485121343118
0.08393551482273418,442,7,8,0.6464902733254385,0.8596327401895302,3.9945481005980863,2.369596797730511,0.05669847423039598,8,1.121729419449133,3.5237731145967564,0.5440732808354025,1.755417132022789,-0.5986692421563684
0.0829907502019155,445,7,8,0.6534592598970721,0.865829251033913,3.9923459415542686,2.9410801255309376,0.06494313384630129,9,1.1680024391484796,3.520315651759098,0.5435690607995726,1.7622642123046106,-0.5979362509888353
