number,value,datetime_start,datetime_complete,duration,params_class_1_weight,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_threshold,state
223,-0.7003372392210878,2025-12-07 15:01:54.714118,2025-12-07 15:02:20.003422,0 days 00:00:25.289304,1.6345490378264909,0.8080190471263149,0.5686712741811782,0.03860415425800224,2,10,11,125,1.5672674869103098,2.7012673379714878,0.5830485390522453,0.601829633337289,0.4749661682753945,COMPLETE
224,-0.7183873039939875,2025-12-07 15:01:55.982895,2025-12-07 15:02:34.939033,0 days 00:00:38.956138,1.574199542709911,0.8082952667229178,0.5728544628716641,0.0544985178793755,2,10,8,210,1.5656931077640666,2.682246976023343,0.759586992345826,0.8213240846458234,0.47381620066568253,COMPLETE
225,-0.7239040763621494,2025-12-07 15:01:57.222778,2025-12-07 15:02:35.668285,0 days 00:00:38.445507,1.4838057802115712,0.8094936119212742,0.5978023016542858,0.05554975402696886,2,10,8,217,1.5708760820997962,2.065415976897323,0.7566868816121165,0.821051358649668,0.40625358359541197,COMPLETE
226,-0.7166439301586666,2025-12-07 15:01:57.578174,2025-12-07 15:02:37.680395,0 days 00:00:40.102221,2.2081246768377865,0.8086462147896943,0.7186024499602439,0.05473132912919601,2,10,8,215,1.5783710624142326,1.978678919302324,0.7528878326476249,0.8224997000461725,0.28014868438418683,COMPLETE
227,-0.7236895437660337,2025-12-07 15:01:57.744277,2025-12-07 15:02:36.552321,0 days 00:00:38.808044,2.1980402466146196,0.8065956309056237,0.5840024803342521,0.054040925779110675,2,10,11,215,1.5463810763478367,2.998307409361253,0.7486373675155086,0.8190516923788095,0.4779953023240178,COMPLETE
228,-0.72176718732753,2025-12-07 15:02:00.415303,2025-12-07 15:02:39.705523,0 days 00:00:39.290220,2.190794056278688,0.8075082484307229,0.4843099874549954,0.056270854510184674,2,10,7,210,2.033021549943261,3.160130661492201,0.5690453404524466,0.8225273094963746,0.45589429697331557,COMPLETE
229,-0.7194659937443444,2025-12-07 15:02:00.506661,2025-12-07 15:02:36.457029,0 days 00:00:35.950368,1.5061688481803224,0.8082455276542141,0.6974714741279453,0.05476191178729283,2,10,8,211,1.9874826771744791,1.9537756594626048,0.7581978398001329,0.600589410074296,0.4563589401071256,COMPLETE
230,-0.7057573419611229,2025-12-07 15:02:01.282964,2025-12-07 15:02:41.475955,0 days 00:00:40.192991,1.599542677795291,0.8096273043383317,0.7093089704751161,0.05431183094762463,2,10,8,220,1.983197966599621,2.1515642427278623,0.5802760678307232,0.8236346587894284,0.4539249206887621,COMPLETE
231,-0.7226944709291236,2025-12-07 15:02:01.574374,2025-12-07 15:02:42.502104,0 days 00:00:40.927730,2.427843870851479,0.8119449463503677,0.0698730533547736,0.054096656992570324,2,10,8,218,2.0048178726095096,3.17079809375172,0.7598952493788562,0.8330600232258321,0.4586463683007518,COMPLETE
232,-0.723429248321176,2025-12-07 15:02:02.147004,2025-12-07 15:02:42.449450,0 days 00:00:40.302446,2.4363709555534583,0.8058039254444782,0.720147703668551,0.05375980001451497,2,10,8,216,1.9902658568186549,1.9846657256225146,0.5795796681247399,0.8322299114345256,0.4523425711173501,COMPLETE
233,-0.7158101930892798,2025-12-07 15:02:06.121391,2025-12-07 15:02:45.370449,0 days 00:00:39.249058,2.4516623171908956,0.810654253457289,0.48100014953316117,0.054451701328724275,2,10,9,215,1.971371280916696,2.12473676277613,0.5730304914532041,0.8219826550216662,0.23914835188574063,COMPLETE
234,-0.7168614660432577,2025-12-07 15:02:06.383928,2025-12-07 15:02:45.455653,0 days 00:00:39.071725,2.0044039622977654,0.8062539932803332,0.6775526499017342,0.05584255403853383,2,10,8,211,2.01325807065995,2.1611199033837702,0.7575743135448674,0.8219476499828366,0.27777858984250114,COMPLETE
235,-0.723063959483365,2025-12-07 15:02:11.965273,2025-12-07 15:02:51.946300,0 days 00:00:39.981027,2.4571741265743063,0.8107294347352374,0.6771452932688529,0.05465751975087854,2,10,8,213,2.013443492901333,1.9503799613480723,0.7598329259262165,0.8330365810885718,0.5223548273431291,COMPLETE
236,-0.7238170840869176,2025-12-07 15:02:12.014711,2025-12-07 15:02:50.290809,0 days 00:00:38.276098,2.0393903725101503,0.8111014982133945,0.48559257853236937,0.05497326782451579,2,10,9,208,1.9918811233744205,2.1476533860594085,0.7471961959425879,0.8323987560752905,0.4617154797652032,COMPLETE
237,-0.7231138502061507,2025-12-07 15:02:13.047429,2025-12-07 15:02:53.288414,0 days 00:00:40.240985,2.181927641871215,0.8144896116424373,0.7131454058991374,0.05330338020940923,2,10,9,214,2.1001334564631806,3.1072426283431307,0.7610290992281551,0.605421482389281,0.45650993395475387,COMPLETE
238,-0.7232843577356487,2025-12-07 15:02:13.212676,2025-12-07 15:02:51.537133,0 days 00:00:38.324457,1.9831022781815297,0.8119781883876936,0.4798201981559076,0.0567780147810108,2,10,8,215,2.0149865552078676,2.19174915208316,0.7528911623215926,0.8211619260543802,0.45636254032878876,COMPLETE
239,-0.7239463993594606,2025-12-07 15:02:13.914786,2025-12-07 15:02:53.597715,0 days 00:00:39.682929,1.9819436495812635,0.8141282658527966,0.7113551075776496,0.05831747728747226,2,10,8,215,2.0029870895856194,2.1961555182948507,0.7579533748039246,0.8327995954878661,0.4601940674334061,COMPLETE
240,-0.7235367024139098,2025-12-07 15:02:15.721474,2025-12-07 15:02:56.490903,0 days 00:00:40.769429,2.034644403541991,0.8147375848004523,0.48917753184224916,0.0522130929245387,2,10,8,217,1.998780003269685,2.1781130780689826,0.7598064793158749,0.8332602000393955,0.4550434821529885,COMPLETE
241,-0.7224374117524682,2025-12-07 15:02:19.589672,2025-12-07 15:02:54.038192,0 days 00:00:34.448520,2.0026486996642388,0.8600142799101534,0.6907822493485738,0.057272941944222264,2,10,8,178,2.0043436484159685,3.034273952839109,0.7545825447558916,0.8324628006615963,0.40746076733513736,COMPLETE
242,-0.7235614215182669,2025-12-07 15:02:20.005041,2025-12-07 15:02:53.320864,0 days 00:00:33.315823,1.9880688852237007,0.8144781265435249,0.7183292061385707,0.058633273881855456,0,10,16,181,2.0149560266725026,2.2451748581030633,0.7548553098153317,0.8337240530107045,0.4555857350443438,COMPLETE
243,-0.7237102875966988,2025-12-07 15:02:24.547195,2025-12-07 15:02:58.342049,0 days 00:00:33.794854,1.9682553385334136,0.7888522399040294,0.7078082129101253,0.05812877368843201,2,10,8,177,1.9854382437182145,2.177923149063231,0.756070806260543,0.8314188914204562,0.4518215749190433,COMPLETE
244,-0.7234914409581747,2025-12-07 15:02:27.779651,2025-12-07 15:03:01.520642,0 days 00:00:33.740991,1.9575265561111626,0.8144775645228949,0.07914637725605617,0.051449465033929505,2,10,9,178,2.0701166756684666,2.2286283205648116,0.7486760203825011,0.8182955871004535,0.4556156610249397,COMPLETE
245,-0.724147757321363,2025-12-07 15:02:27.923360,2025-12-07 15:03:03.183086,0 days 00:00:35.259726,2.026525947007278,0.8177651007467134,0.7149829729567313,0.05132287347657943,0,10,8,179,2.108757045539603,2.1265272618401503,0.7465050391822169,0.8213261731207427,0.4527687422709486,COMPLETE
246,-0.7236517059640766,2025-12-07 15:02:29.258934,2025-12-07 15:03:02.715229,0 days 00:00:33.456295,1.9951441823216984,0.8156924315857881,0.07225901366499012,0.05201694263983122,2,10,8,174,2.112708482683851,2.2058420750871686,0.712189477428869,0.8181891282464818,0.4549978774655165,COMPLETE
247,-0.72348163787325,2025-12-07 15:02:31.007095,2025-12-07 15:03:04.798192,0 days 00:00:33.791097,2.001895364829114,0.8164014981684165,0.06505511012296164,0.05793502629748846,2,10,8,178,2.096249997865901,2.1732739409952764,0.7618684580584577,0.822956593601801,0.45511143119878394,COMPLETE
248,-0.7233422567551101,2025-12-07 15:02:34.940619,2025-12-07 15:03:09.104719,0 days 00:00:34.164100,2.012526788502691,0.8162599234537271,0.06559562461409109,0.05089357609136746,2,10,8,179,2.124314270840107,2.199432204160199,0.7090992077528518,0.8315296547765171,0.45537898191809767,COMPLETE
249,-0.7230039949442947,2025-12-07 15:02:35.669338,2025-12-07 15:03:10.634942,0 days 00:00:34.965604,1.9993333235382194,0.7939661605553859,0.7067629916051075,0.05081195840634212,0,10,8,178,2.109033142545969,2.1975911678704128,0.7074278039777697,0.8316787833457909,0.404317378155713,COMPLETE
250,-0.7235716930083562,2025-12-07 15:02:36.458317,2025-12-07 15:03:11.432976,0 days 00:00:34.974659,2.0313455589395804,0.7944762595905199,0.49123404004914856,0.05734522583400681,0,10,8,177,2.100283493235572,2.200849415071241,0.7088293168517424,0.8336515337901347,0.4555705953860787,COMPLETE
251,-0.7234991941865176,2025-12-07 15:02:36.553610,2025-12-07 15:03:11.930414,0 days 00:00:35.376804,2.0057901775228637,0.7990226084028427,0.6651348890618152,0.05771117277457444,0,10,8,182,1.6981885569891684,2.1820528173874996,0.7056926388843321,0.8347310519270471,0.45529045573720234,COMPLETE
252,-0.723243095502053,2025-12-07 15:02:37.681375,2025-12-07 15:03:10.640598,0 days 00:00:32.959223,1.9954274011474342,0.795447928513818,0.4832140602211472,0.058233457360293645,2,10,9,174,1.688860633213038,2.186753483510732,0.717355054947292,0.8291492754330008,0.40981859598146547,COMPLETE
253,-0.7150258967757421,2025-12-07 15:02:39.706949,2025-12-07 15:03:13.932116,0 days 00:00:34.225167,2.0039839412779044,0.7953509571418196,0.6801753643553494,0.05185973655394747,0,10,9,177,1.6883623810034816,1.7663041634685397,0.7127848162829885,0.8333659090310579,0.2328008528477621,COMPLETE
254,-0.7230855675122834,2025-12-07 15:02:41.477058,2025-12-07 15:03:14.833147,0 days 00:00:33.356089,1.9934060349786993,0.7927517181843473,0.0741652688979875,0.051195194655394474,2,10,9,178,2.118993597639211,2.18991371536354,0.7086194308190702,0.8341237602919979,0.45839200916818107,COMPLETE
255,-0.7214436659071577,2025-12-07 15:02:42.450785,2025-12-07 15:03:14.401258,0 days 00:00:31.950473,1.3240499259997438,0.796255935846973,0.6379481672027829,0.058819658222230536,0,10,16,176,1.6637340652139838,1.750385145098367,0.7100361400114837,0.8336178659970197,0.4003825080977222,COMPLETE
256,-0.7169875839158578,2025-12-07 15:02:42.504330,2025-12-07 15:03:17.629530,0 days 00:00:35.125200,2.0045938359816233,0.8005569992165671,0.6675781751891597,0.05872352024437824,0,10,7,177,1.6862264106360745,2.1847165216029336,0.7246595184730745,0.8325674539227685,0.5215725294987097,COMPLETE
257,-0.6681526191780021,2025-12-07 15:02:45.371555,2025-12-07 15:03:17.278585,0 days 00:00:31.907030,1.2134195870047757,0.7986777840742957,0.6637066296560026,0.051193423235193575,2,10,16,179,1.6892190039373538,1.744717849955714,0.7116620907060097,0.8299838695499091,0.4929251349822183,COMPLETE
258,-0.7235041522774347,2025-12-07 15:02:45.456734,2025-12-07 15:03:20.269602,0 days 00:00:34.812868,2.004291756726504,0.7934525293293835,0.6606800371809729,0.05856176227929512,0,10,7,176,1.6630654617473442,1.8390697546252661,0.706698158085046,0.8302381977174642,0.45590225790441397,COMPLETE
259,-0.6868639684936142,2025-12-07 15:02:50.292109,2025-12-07 15:03:23.034002,0 days 00:00:32.741893,1.1228335288539562,0.7961830455199492,0.6502866924806813,0.05914984234691021,3,10,7,178,1.7008648924906744,1.7882622175191594,0.730534855931662,0.8322982470718533,0.458930077635117,COMPLETE
260,-0.7217828144481265,2025-12-07 15:02:51.538430,2025-12-07 15:03:26.292605,0 days 00:00:34.754175,2.046944179834137,0.7957189799555496,0.6291225896178497,0.05118726085011569,0,10,7,178,1.6817058891534673,1.804414407070839,0.708301431809844,0.8339727882634707,0.4931176456359953,COMPLETE
261,-0.6907180730120657,2025-12-07 15:02:51.947611,2025-12-07 15:03:26.954497,0 days 00:00:35.006886,1.3713056210326835,0.795190804277733,0.64169213821246,0.05138145703602859,0,10,7,179,1.6756750399271045,2.2076730136394453,0.7128707049022476,0.8358274780004774,0.4940121228445371,COMPLETE
262,-0.6859326745851158,2025-12-07 15:02:53.289572,2025-12-07 15:03:25.978934,0 days 00:00:32.689362,1.3139544927106694,0.7952350429564686,0.6451746956130867,0.05096513390610062,3,10,7,172,1.692074294215743,1.665461151101769,0.718021662642453,0.8310387394705931,0.49215151527052886,COMPLETE
263,-0.6746492899054729,2025-12-07 15:02:53.322198,2025-12-07 15:03:27.549066,0 days 00:00:34.226868,1.2293095671979348,0.7995279087781543,0.6126522327268296,0.059019469493979224,0,10,7,178,1.705663312404622,1.7781433010769345,0.7111651012749794,0.8329433255953382,0.49128527264857835,COMPLETE
264,-0.7222000318303179,2025-12-07 15:02:53.598716,2025-12-07 15:03:28.954543,0 days 00:00:35.355827,2.103585467419276,0.7977226818272148,0.665353771994294,0.05892046129896175,0,10,7,182,1.6893038127315774,1.7834354853850773,0.7069849620084504,0.8329505566244465,0.49311255283425137,COMPLETE
265,-0.7236804912927381,2025-12-07 15:02:54.039249,2025-12-07 15:03:25.492087,0 days 00:00:31.452838,2.091044786636671,0.7972039956280412,0.648665484398032,0.059164259188833924,3,10,16,177,1.7008452025026666,1.7471238563981792,0.7111273221797478,0.8324536825508205,0.45420907075792444,COMPLETE
266,-0.6830493857593043,2025-12-07 15:02:56.492065,2025-12-07 15:03:30.837937,0 days 00:00:34.345872,1.3289381701658587,0.7993377501748199,0.647628046262298,0.05937776571084085,3,10,7,183,2.13995400300561,1.7193865731565214,0.7075133991644463,0.8334348514213872,0.49531848042190674,COMPLETE
267,-0.6608283221204236,2025-12-07 15:02:58.343048,2025-12-07 15:03:29.423997,0 days 00:00:31.080949,1.1716970964396682,0.7971066300327633,0.6612744817998453,0.06048518823947488,3,10,16,178,1.6923513948895117,1.7351646623288706,0.7104085336269004,0.8341195850271803,0.49107560526462446,COMPLETE
268,-0.7240301060776504,2025-12-07 15:03:01.521580,2025-12-07 15:03:35.460999,0 days 00:00:33.939419,2.053831073396556,0.7969566196815329,0.6470448680904902,0.059228278520437314,3,10,7,180,2.1394806189646576,1.817073664723239,0.7145268924566623,0.836707800308529,0.45297009599792953,COMPLETE
269,-0.7240629413534097,2025-12-07 15:03:02.716484,2025-12-07 15:03:39.905603,0 days 00:00:37.189119,1.1554557964778467,0.7967924169586228,0.6655878156331443,0.051647338218921396,0,10,9,198,2.140907459123406,1.761540498905228,0.7255196521381658,0.8358395899090673,0.339043099741066,COMPLETE
270,-0.7235232798087443,2025-12-07 15:03:03.184232,2025-12-07 15:03:37.886892,0 days 00:00:34.702660,2.2504083435929663,0.7933513673017735,0.6450688233239794,0.05916333417973,0,10,7,178,2.1215831791190656,2.2236165136549295,0.7278412167131584,0.8345884607978155,0.4521399224003515,COMPLETE
271,-0.7114455150043437,2025-12-07 15:03:04.799426,2025-12-07 15:03:38.076400,0 days 00:00:33.276974,2.12133227392802,0.7967694197989241,0.6556770749518595,0.05978687926738055,0,10,9,176,2.1464732312329624,2.1926539856762854,0.7126246157013665,0.8392437813880013,0.1366741179767419,COMPLETE
272,-0.6956962149506974,2025-12-07 15:03:09.105825,2025-12-07 15:03:43.377360,0 days 00:00:34.271535,1.3812310425347218,0.798338092965003,0.6455647500569874,0.05892734243783934,0,10,7,175,2.4865402149115656,1.7416161008100812,0.7253099012601735,0.8396056521648432,0.48968193670914006,COMPLETE
273,-0.6149051313694259,2025-12-07 15:03:10.636124,2025-12-07 15:03:42.894311,0 days 00:00:32.258187,0.9456297323765612,0.7975412811524341,0.6461047476978953,0.0603029124624506,3,10,7,175,2.1345825863286914,2.0922033630346655,0.7272601584886575,0.8392490976833733,0.4883915071715956,COMPLETE
274,-0.7169354873295744,2025-12-07 15:03:10.641564,2025-12-07 15:03:28.132162,0 days 00:00:17.490598,2.0954557514002485,0.8005630685088329,0.6544516124154233,0.05981708772607176,0,3,7,195,2.4521011859725164,1.808089639531624,0.7307065346337358,0.8436733463463102,0.4516446601829948,COMPLETE
275,-0.7227783815592288,2025-12-07 15:03:11.434873,2025-12-07 15:03:46.193478,0 days 00:00:34.758605,2.104737178058974,0.7998109856683261,0.657094207449754,0.05946482805215595,0,10,7,180,2.46211239129427,1.7251214334089393,0.7303460438755675,0.8397038231118076,0.49268425889011724,COMPLETE
276,-0.7165582856594874,2025-12-07 15:03:11.931729,2025-12-07 15:03:28.332886,0 days 00:00:16.401157,2.1171604618984503,0.7994019562107403,0.654008220913847,0.059796961100645356,0,3,7,181,2.4103431713595316,2.0728894390602908,0.7300515632060637,0.8431180363028695,0.4935808605041627,COMPLETE
277,-0.7236970673622949,2025-12-07 15:03:13.934022,2025-12-07 15:03:51.802300,0 days 00:00:37.868278,2.1263046700218022,0.8019862490939818,0.6457677510591773,0.05914044877485707,0,10,7,196,2.5062112086891073,2.08388437596063,0.781856211738124,0.8363918173262938,0.4499855282596337,COMPLETE
278,-0.7229784763511831,2025-12-07 15:03:14.402248,2025-12-07 15:03:52.119330,0 days 00:00:37.717082,2.119367513283678,0.7996631029369922,0.11639810691173556,0.059926143719432286,0,10,7,198,2.1660358037184237,2.2451330597988703,0.7353358212278526,0.8397561656088579,0.4233383972892012,COMPLETE
279,-0.7229919736159154,2025-12-07 15:03:14.834783,2025-12-07 15:03:52.279544,0 days 00:00:37.444761,2.1329830302481483,0.8000067740049184,0.1302714513207861,0.05917844010318773,0,10,7,199,2.1466046193989015,2.0569420818127178,0.736255673554418,0.8408720552550472,0.4244099859759784,COMPLETE
280,-0.7237470808127882,2025-12-07 15:03:17.279723,2025-12-07 15:03:53.863877,0 days 00:00:36.584154,2.1195594339457413,0.8009168148040715,1.250215656587275,0.059779976673895806,0,10,7,193,2.4208933656367506,2.115949807222283,0.7818523661443777,0.84174223867458,0.45087111508747707,COMPLETE
281,-0.7118907136069312,2025-12-07 15:03:17.630587,2025-12-07 15:03:54.598307,0 days 00:00:36.967720,2.1187132593264097,0.8023948303523137,0.12255536757152784,0.06110305881465646,0,10,8,198,2.4697962714598107,2.0464397223932314,0.7807595194162722,0.843162255381773,0.15028064419973924,COMPLETE
282,-0.7163932150050554,2025-12-07 15:03:20.270734,2025-12-07 15:03:37.912329,0 days 00:00:17.641595,2.1373624399287627,0.7890079044966918,0.14815514242678415,0.060249822983454104,0,3,6,197,2.4137115767761586,2.0850038165739413,0.7890177175031575,0.841366181959586,0.4475352161789114,COMPLETE
283,-0.7227817282552336,2025-12-07 15:03:23.035079,2025-12-07 15:03:59.823633,0 days 00:00:36.788554,2.12599387017798,0.7880780067290895,0.11863896133357119,0.05881682808964121,0,10,6,192,2.481047775082348,2.0862684634317086,0.7836547964390412,0.8412754238036887,0.42552543226623124,COMPLETE
284,-0.7230257869931411,2025-12-07 15:03:25.493190,2025-12-07 15:04:02.965925,0 days 00:00:37.472735,2.1266617776703027,0.7885169351129707,0.7376057913594734,0.059980707671775726,0,10,6,199,2.417927964146784,2.069950622120383,0.7811682215045277,0.8437262639976794,0.4290691902675308,COMPLETE
285,-0.7117987707274649,2025-12-07 15:03:25.981187,2025-12-07 15:03:43.869592,0 days 00:00:17.888405,0.7612609332088511,0.7878289873010133,0.8153763927910924,0.06083411801593895,0,3,6,198,2.1628035725957258,2.0681556742215164,0.787074564205438,0.8369751001053747,0.13143357844532016,COMPLETE
286,-0.7229086943332991,2025-12-07 15:03:26.293723,2025-12-07 15:04:03.177200,0 days 00:00:36.883477,2.1380965559826195,0.7901711899177813,0.7363230414736449,0.058492325294080855,0,10,7,197,2.4987537611987816,2.0971108434264947,0.7769986953702814,0.8414077681676341,0.41995529237074813,COMPLETE
287,-0.6824387924461476,2025-12-07 15:03:26.956162,2025-12-07 15:04:00.762561,0 days 00:00:33.806399,0.9010036968127386,0.7883718029278408,1.2461468695049938,0.06197944166098745,0,10,7,194,2.1858803037187777,2.0701363711058005,0.7836088080500504,0.8401528912896769,0.4290113020416585,COMPLETE
288,-0.7224975819222073,2025-12-07 15:03:27.550162,2025-12-07 15:04:02.472031,0 days 00:00:34.921869,2.134301616680897,0.786054121613646,1.3393589793515883,0.06080743289379475,0,10,8,191,2.462065912878092,2.052934071885078,0.7838099968332194,0.8398673080634136,0.4212394298957151,COMPLETE
289,-0.7222168557080709,2025-12-07 15:03:28.133502,2025-12-07 15:04:10.950003,0 days 00:00:42.816501,2.153197475792874,0.802317551379083,1.2784393496136692,0.03379586927613256,0,10,6,230,2.1563309736395184,2.057625800208198,0.7780516170358845,0.8411714443827513,0.4259607308474379,COMPLETE
290,-0.7223204306713067,2025-12-07 15:03:28.333967,2025-12-07 15:04:06.468789,0 days 00:00:38.134822,2.2412736072526585,0.7877035920010409,0.837832004927661,0.06152708667231927,0,10,8,226,2.1674318377593758,2.0770408384527244,0.7921164347514602,0.8403532862432609,0.42646392680944945,COMPLETE
291,-0.7224919403078097,2025-12-07 15:03:28.955763,2025-12-07 15:04:05.653351,0 days 00:00:36.697588,2.257922500115041,0.789855528220603,1.3578947565621402,0.06129728652783152,0,10,6,196,2.1691136922480805,2.0489688030309883,0.7909255243093918,0.8402097615909139,0.4278533545018165,COMPLETE
292,-0.7146195497789327,2025-12-07 15:03:29.425237,2025-12-07 15:04:03.404483,0 days 00:00:33.979246,0.7593667150335861,0.6129781430612249,0.7377503156550576,0.05709381369803512,0,10,6,198,2.179150353983585,2.095481292286369,0.7789914475981514,0.840462043516778,0.13692916909053063,COMPLETE
293,-0.7219749417108584,2025-12-07 15:03:30.839010,2025-12-07 15:04:05.620034,0 days 00:00:34.781024,2.268031770701615,0.7877245243507768,0.7402350988318311,0.06284684770886315,0,10,8,200,1.8993165360730504,3.4188949925816168,0.7896290600025516,0.8408328979063635,0.43222936555412994,COMPLETE
294,-0.7222919917632383,2025-12-07 15:03:35.462017,2025-12-07 15:04:09.032971,0 days 00:00:33.570954,2.2221619099311503,0.7880576743408823,0.7521333077705277,0.06158358355410731,3,10,6,198,2.1494455438768165,1.5982262592310332,0.7787870013834777,0.8403341214546148,0.4320867725577379,COMPLETE
295,-0.6837803896871772,2025-12-07 15:03:37.887839,2025-12-07 15:04:12.730893,0 days 00:00:34.843054,0.9029195503476328,0.7885534073718012,0.8092174893844059,0.056758456760296186,0,10,6,198,2.1810248328284034,2.0825930078713624,0.7856746606102203,0.8412382497325825,0.4287934940714294,COMPLETE
296,-0.7111824999484712,2025-12-07 15:03:37.915039,2025-12-07 15:04:14.781191,0 days 00:00:36.866152,2.287609515538146,0.6300721409960964,0.735280066447353,0.0565594309495731,0,10,8,230,2.159480293732673,1.9036981204184302,0.7739263041395977,0.8424515063749789,0.14224889232071117,COMPLETE
297,-0.7228157087827712,2025-12-07 15:03:38.078106,2025-12-07 15:04:13.506214,0 days 00:00:35.428108,2.221635082189585,0.7877900579332421,0.7420166958273201,0.062164500640613254,0,9,6,230,1.9267041750216973,1.878842471437195,0.7729615751718284,0.8402367327524141,0.4279211663945192,COMPLETE
298,-0.7182619358434895,2025-12-07 15:03:39.906718,2025-12-07 15:04:11.053573,0 days 00:00:31.146855,2.3025961873693124,0.7892608959552777,0.732398789962746,0.05670660987048111,0,9,6,198,1.9084945266353506,1.5847387673450193,0.7827696495453442,0.8412311953903734,0.33779950043052676,COMPLETE
299,-0.7206612054261119,2025-12-07 15:03:42.895580,2025-12-07 15:04:18.664931,0 days 00:00:35.769351,2.2891009647449576,0.7877012946425815,0.7305416919946055,0.03116048218051189,0,10,6,196,1.8886402920427805,1.53180045444513,0.7816385656163389,0.841891193432184,0.4277888893805999,COMPLETE
