number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,params_weight_class_0,params_weight_class_1,params_weight_class_2,state
185,-0.5142514399244339,2025-12-03 23:09:58.498036,2025-12-03 23:10:13.486227,0 days 00:00:14.988191,0.6423980537339384,0.3773666195414961,0.36395002304436364,7,6,214,6.54184095154052,4.275821306173724,0.8932678116216393,1.9912649199513213,0.600533942164763,1.326658546231831,COMPLETE
186,-0.5193404452937482,2025-12-03 23:09:58.625647,2025-12-03 23:10:14.557005,0 days 00:00:15.931358,0.5565799125862357,0.4319779687400541,0.36250543347324055,8,5,213,6.576511252826553,8.82032754712015,0.8931272016010101,1.998940432271728,0.5976300277375082,1.185452930801524,COMPLETE
187,-0.3863434848363633,2025-12-03 23:09:59.006359,2025-12-03 23:10:15.271892,0 days 00:00:16.265533,0.647348953501958,0.21957214926136437,0.0668091649563122,7,5,212,6.463650992145885,4.23260634772821,0.9157447997732387,1.8749182909172626,0.3117553040520215,1.3219602429769477,COMPLETE
188,-0.5122144731516135,2025-12-03 23:09:59.294914,2025-12-03 23:10:16.168931,0 days 00:00:16.874017,0.6477507113975309,0.2043269427766925,0.10471866470483095,7,5,217,6.590091981019757,4.274988641758499,0.7484582207495967,1.9990586302568785,0.6223909446643971,1.323665107521133,COMPLETE
189,-0.5119179773906595,2025-12-03 23:09:59.380135,2025-12-03 23:10:15.901978,0 days 00:00:16.521843,0.6476747991523771,0.10049342620327922,0.1094419906512249,7,5,218,6.520178210719034,4.28614292928013,0.9148827774876982,1.9916850573888996,0.6227402197653826,1.3211069305876775,COMPLETE
190,-0.507869965524097,2025-12-03 23:09:59.456519,2025-12-03 23:10:09.759622,0 days 00:00:10.303103,0.6373794599258692,0.2786238365692389,0.10224222654745405,7,6,129,6.549883422889729,4.324507721260693,0.7409346279906939,2.0095356293618925,0.6218017265585158,1.3197731859757247,COMPLETE
191,-0.4940710860903361,2025-12-03 23:09:59.607011,2025-12-03 23:10:09.417900,0 days 00:00:09.810889,0.5488385041383886,0.2053606030573441,0.039428160161708845,7,5,125,6.626719499972683,4.266725756336867,0.9123168197803706,1.9963731744535176,0.6218646241958898,1.3161728415705338,COMPLETE
192,-0.3827855828540469,2025-12-03 23:10:00.190799,2025-12-03 23:10:10.016437,0 days 00:00:09.825638,0.6476330549251547,0.20035262241814994,0.10201144299493747,7,6,125,6.149091050253202,4.227214393410676,0.916141247647113,2.7859537188659163,0.4066737640462838,1.3235431507015427,COMPLETE
193,-0.4711222415513375,2025-12-03 23:10:00.376391,2025-12-03 23:10:17.590392,0 days 00:00:17.214001,0.824804444376708,0.18106089556897537,0.104377568672984,7,2,216,6.548030068251443,4.268432185315043,0.7402193027783175,1.9951963929743777,0.4516562646940299,1.1856614286461393,COMPLETE
194,-0.498069461553904,2025-12-03 23:10:00.503934,2025-12-03 23:10:10.629587,0 days 00:00:10.125653,0.5549036188670414,0.22078429283862983,0.043952250841356,7,6,131,6.5466692296901785,4.232288957855061,0.9126757793997623,1.9846373433158269,0.6226610629936365,1.3198404296994002,COMPLETE
195,-0.47880522197065156,2025-12-03 23:10:01.122977,2025-12-03 23:10:13.702210,0 days 00:00:12.579233,0.5551682986894734,0.1941146141986696,0.3650838634895603,7,6,172,6.071208370487044,0.736512580629452,0.9156774986346928,1.9845152764045348,0.45017736983097933,1.3185656013060267,COMPLETE
196,-0.4252449213358944,2025-12-03 23:10:02.135593,2025-12-03 23:10:12.023727,0 days 00:00:09.888134,0.5528128838488618,0.27799991906413796,0.09949263316474938,7,6,125,7.347063102862486,4.226757195790653,0.9149714709652669,1.989819799541217,0.393397384399206,1.1858502200947325,COMPLETE
197,-0.4589065515719997,2025-12-03 23:10:02.176470,2025-12-03 23:10:12.468599,0 days 00:00:10.292129,0.553336740620652,0.2029966301519519,0.10928555092152235,7,6,129,6.590762437299748,4.360834415805894,0.9140913391814303,1.9983206322206024,0.6226379887070348,2.0998136720112974,COMPLETE
198,-0.5102384224757777,2025-12-03 23:10:02.404331,2025-12-03 23:10:14.588996,0 days 00:00:12.184665,0.6471698061056558,0.2266739119733726,0.06533739767263265,8,6,130,6.600091785652153,4.329335247876882,0.9136905808373121,2.0060064761388614,0.6226892831850591,1.3105260319734913,COMPLETE
199,-0.5122151912932077,2025-12-03 23:10:02.610667,2025-12-03 23:10:12.618039,0 days 00:00:10.007372,0.5553624111188655,0.25635335507237667,0.10194512550772399,7,6,127,6.530412512621481,4.276987605421297,0.9126201404789125,2.0038674160012366,0.6223328606950004,1.1852535196580278,COMPLETE
200,-0.5119260586717819,2025-12-03 23:10:02.794113,2025-12-03 23:10:13.089990,0 days 00:00:10.295877,0.6491914070339476,0.22035595516067846,0.1024472792352227,7,2,128,7.4026552925494,0.7409028565828688,0.9146313157437828,1.9801078809407269,0.6220549451763597,1.1966187031447186,COMPLETE
201,-0.5119198548999048,2025-12-03 23:10:03.127528,2025-12-03 23:10:13.449276,0 days 00:00:10.321748,0.6524960451582998,0.2265735509511837,0.10167149122231284,7,6,128,7.372627116672785,4.325925804615501,0.9116891113322118,1.992162298706406,0.6219209129161072,1.193796204726589,COMPLETE
202,-0.5062384655646033,2025-12-03 23:10:03.984886,2025-12-03 23:10:20.264825,0 days 00:00:16.279939,0.646167203680909,0.19077229419609673,0.030519919297253888,8,6,174,6.075246953307312,0.6449449218991669,0.9111104959082469,2.0114653872987778,0.6216481584386278,1.1875349549767016,COMPLETE
203,-0.47417241212503153,2025-12-03 23:10:04.310118,2025-12-03 23:10:25.047033,0 days 00:00:20.736915,0.6470384931181654,0.3180926985609077,0.0995585833479404,8,6,216,6.063940310140035,4.346103392065856,0.7701063996658212,2.006218589965041,0.45825184292485116,1.201201524924457,COMPLETE
204,-0.46841260073118457,2025-12-03 23:10:04.674135,2025-12-03 23:10:25.742227,0 days 00:00:21.068092,0.5520731133036074,0.1806137017145456,0.0996817513299765,8,1,215,7.378490800742812,4.264765771905763,0.913526179678076,1.995396271526607,0.4429401069997189,1.1852846502099967,COMPLETE
205,-0.5138807365237567,2025-12-03 23:10:04.795827,2025-12-03 23:10:25.454333,0 days 00:00:20.658506,0.5563007054420832,0.22991162320102188,0.06696672485464071,8,1,213,7.405169882926717,4.255306108196683,0.9135999034769753,1.9898393765494076,0.6227359818833099,1.1988402051497122,COMPLETE
206,-0.4568606857224471,2025-12-03 23:10:07.811021,2025-12-03 23:10:28.922033,0 days 00:00:21.111012,0.5537207370214823,0.16055873239659466,0.04285434053529452,8,2,217,7.416532222265599,4.256928928464504,0.9100376575151548,1.9869645986401387,0.6224107395798986,2.0424253115562454,COMPLETE
207,-0.505745307263041,2025-12-03 23:10:09.421004,2025-12-03 23:10:28.787438,0 days 00:00:19.366434,0.5532131996447551,0.22582936012116228,0.359005516426847,8,2,211,7.384454455409522,0.6882006354028518,0.9112996735311367,2.900968683309472,0.6187689051915952,1.1863836213092478,COMPLETE
208,-0.519619996295749,2025-12-03 23:10:09.763180,2025-12-03 23:10:28.960138,0 days 00:00:19.196958,0.5565243042077538,0.12311520713661894,0.35776863890991595,8,2,216,7.288703921377577,0.6504111414125338,0.8549918847878083,1.9877867829715765,0.5966852591494473,1.189155476689989,COMPLETE
209,-0.5104551544717536,2025-12-03 23:10:10.019496,2025-12-03 23:10:26.678393,0 days 00:00:16.658897,0.5556728657092019,0.7879142699312021,0.13654081291025846,8,2,214,4.883266277237944,8.24093277889832,0.9369365773264452,1.9897282153523683,0.5809075418738079,1.1904656594022962,COMPLETE
210,-0.5206991202416116,2025-12-03 23:10:10.553096,2025-12-03 23:10:31.082721,0 days 00:00:20.529625,0.5610588600841376,0.10755001304219364,0.1349399292962799,8,2,220,7.352225510827525,4.007260310371503,0.9128601827802924,1.9814740726448172,0.6172134181927375,1.1927222383571394,COMPLETE
211,-0.5140746774867379,2025-12-03 23:10:10.632562,2025-12-03 23:10:29.712151,0 days 00:00:19.079589,0.515277808769301,0.11318020005390877,0.13381988923721028,8,2,214,7.409881693505007,5.396738858109969,0.9360320899596112,1.9561967443146744,0.5960803283142296,1.1979729811022115,COMPLETE
212,-0.5185492577886889,2025-12-03 23:10:12.027532,2025-12-03 23:10:31.634064,0 days 00:00:19.606532,0.5146795662426269,0.08231122593070062,0.13341403047083933,8,2,214,7.397874173010685,5.412952874321335,0.9344113260833448,1.8895904328678037,0.5954739559488298,1.2056597244205056,COMPLETE
213,-0.4018363620588679,2025-12-03 23:10:12.472017,2025-12-03 23:10:28.709877,0 days 00:00:16.237860,0.5628326251624249,0.7241322603116156,0.13835448733190875,8,2,217,7.349434829823991,0.7837126899487332,0.9361329745958906,1.9057330253039584,0.313228896737386,1.2727401851113262,COMPLETE
214,-0.46497230468776474,2025-12-03 23:10:12.621143,2025-12-03 23:10:30.477146,0 days 00:00:17.856003,0.5136843115660051,0.7688212692704616,0.13313599547112978,8,1,211,7.381515836881698,0.7626963843843806,0.8537408964090452,3.239262153706152,0.6167029633604298,1.2147255461769308,COMPLETE
215,-0.4628641671537923,2025-12-03 23:10:13.092903,2025-12-03 23:10:32.616512,0 days 00:00:19.523609,0.5155208940882487,0.7089967486508727,0.1343154266245858,8,1,216,7.395094681715977,5.4224984250893336,0.6624240781946702,3.184050664832758,0.5954706852764344,1.273511421961945,COMPLETE
216,-0.5150711070483988,2025-12-03 23:10:13.184103,2025-12-03 23:10:30.171774,0 days 00:00:16.987671,0.518233786230312,0.7347944572690843,0.13775045509710004,8,1,215,7.375908962738058,5.451434205068331,0.9329380027710655,1.9062809262829143,0.6168783901455276,1.2691229612429122,COMPLETE
217,-0.5141764720513339,2025-12-03 23:10:13.452726,2025-12-03 23:10:28.219068,0 days 00:00:14.766342,0.6756740388253671,0.7069043004475151,0.14349559259801975,8,1,175,7.8544691782937,5.394122638729054,0.9357369310249777,1.893914709384198,0.5964641223991228,1.2747920000453181,COMPLETE
218,-0.5216136154990694,2025-12-03 23:10:13.490220,2025-12-03 23:10:29.009265,0 days 00:00:15.519045,0.5160510870780624,0.10761487457602847,0.3657898999795242,8,1,175,7.359986640218034,5.367619317125362,0.9365786090540423,1.887806522132722,0.6167037231280645,1.271979017767954,COMPLETE
219,-0.5184170868022865,2025-12-03 23:10:13.705181,2025-12-03 23:10:31.497869,0 days 00:00:17.792688,0.6654500478792491,0.7452885484974021,0.13777521147566538,8,1,228,6.842252721773435,3.9055747712588227,0.9349827629051223,1.8905214699284725,0.6166400178503422,1.2724534620818277,COMPLETE
220,-0.5172516750932749,2025-12-03 23:10:14.560135,2025-12-03 23:10:34.263652,0 days 00:00:19.703517,0.5154287473431437,0.7553532726406882,0.13427452086169842,8,1,228,4.391927718125687,7.896501581216917,0.7628907693457792,1.8885791468439548,0.6151333254531773,1.2755133020702873,COMPLETE
221,-0.49821233428657097,2025-12-03 23:10:14.593352,2025-12-03 23:10:33.345772,0 days 00:00:18.752420,0.54317976689463,0.7096007788552646,0.34955566764340196,8,1,231,6.783197167230866,8.555387683657218,0.7664096024370857,1.8958764438064029,0.5812687322374835,1.8113007091139675,COMPLETE
222,-0.5119253620775762,2025-12-03 23:10:15.275213,2025-12-03 23:10:36.144760,0 days 00:00:20.869547,0.5176058307903244,0.7290601176137482,0.12878731340354424,8,1,233,4.870027161389762,3.843180948937435,0.7739502222293665,1.8989962135393534,0.581585431336428,1.2715052319245825,COMPLETE
223,-0.5112093808403553,2025-12-03 23:10:15.905524,2025-12-03 23:10:32.902110,0 days 00:00:16.996586,0.5163029076550226,0.7177581478364928,0.3508892396012444,8,1,242,7.882017860760778,8.709779326740968,0.7759627002340964,1.8927837653584643,0.581695042050067,1.2741814227468837,COMPLETE
224,-0.511514238433659,2025-12-03 23:10:16.172569,2025-12-03 23:10:30.691412,0 days 00:00:14.518843,0.5156705585617163,0.6941819561820568,0.1467381810266094,8,1,175,6.8309048384482525,9.59205960779785,0.9351055390197789,1.8992488879658076,0.5957082783411262,1.2751539796356763,COMPLETE
225,-0.46367599993044545,2025-12-03 23:10:17.594064,2025-12-03 23:10:33.015454,0 days 00:00:15.421390,0.514089614298406,0.7083349693830892,0.13085678056963373,8,1,175,4.664310856130141,3.879078583064566,0.9343795567517135,3.1830026445387003,0.6157224235021864,1.273050346347672,COMPLETE
226,-0.516002817580079,2025-12-03 23:10:20.268299,2025-12-03 23:10:40.139599,0 days 00:00:19.871300,0.517574566420508,0.6911703949231756,0.13799830664160018,8,1,241,6.811023110325035,3.819155125939689,0.9361230760652566,1.896393752510727,0.6161395988033573,1.2773168406209787,COMPLETE
227,-0.4782405941102003,2025-12-03 23:10:25.051039,2025-12-03 23:10:45.760891,0 days 00:00:20.709852,0.6232617979284717,0.72300172180059,0.13617440392102745,8,1,243,4.688590731832976,2.71177731692606,0.857972608155459,3.1834993951621833,0.593946069404888,1.269494914288338,COMPLETE
228,-0.5190688850362637,2025-12-03 23:10:25.457705,2025-12-03 23:10:43.222086,0 days 00:00:17.764381,0.6655578321227292,0.7286173686465691,0.1356757693305175,8,1,236,6.796317462814083,3.846260223407026,0.9358853698892352,1.888428727794751,0.6162183923426,1.2744743778892806,COMPLETE
229,-0.5202906949362421,2025-12-03 23:10:25.745496,2025-12-03 23:10:45.174475,0 days 00:00:19.428979,0.5413233335400132,0.710409705451329,0.13667127509558366,8,1,242,7.206625965694286,3.8258833615520165,0.8547077711877431,1.8955546434582953,0.6154032434162569,1.2713150273041633,COMPLETE
230,-0.5167472167039341,2025-12-03 23:10:26.682090,2025-12-03 23:10:45.768693,0 days 00:00:19.086603,0.6675812084282425,0.7236922503299226,0.13925487884540297,8,1,244,6.808400416692117,3.869971234232574,0.8561717382165569,1.9121473026299332,0.5961971864196173,1.2723559625652463,COMPLETE
231,-0.5180963299652559,2025-12-03 23:10:28.222308,2025-12-03 23:10:47.181878,0 days 00:00:18.959570,0.5185455574596061,0.7030818313455176,0.16933303113948653,8,1,235,6.782915021267638,9.70088722742822,0.6814867051852636,1.8925122019766476,0.6137723615011318,1.26525781602825,COMPLETE
232,-0.518097204292034,2025-12-03 23:10:28.713480,2025-12-03 23:10:47.056909,0 days 00:00:18.343429,0.5182847352237125,0.6990813465977268,0.12973180953874436,8,1,241,6.940888142678363,3.798699427935913,0.9315870481571276,1.8960192321226945,0.6147312216540778,1.2757333086816562,COMPLETE
233,-0.5186419036266273,2025-12-03 23:10:28.790965,2025-12-03 23:10:47.519074,0 days 00:00:18.728109,0.6261645444061184,0.5447681955602351,0.13402535546028788,8,1,239,6.837751112005966,3.803205491244333,0.9313773163850627,1.8955199537969238,0.6147108767985172,1.2704319157627708,COMPLETE
234,-0.518447314682696,2025-12-03 23:10:28.926020,2025-12-03 23:10:45.727284,0 days 00:00:16.801264,0.5175781808040125,0.5381564323801035,0.35168701043497874,8,1,236,6.818260616884026,3.976017542326513,0.8580731866990137,1.892729530929453,0.6151693627566699,1.2776821061681618,COMPLETE
235,-0.5182609012742523,2025-12-03 23:10:28.964166,2025-12-03 23:10:46.841976,0 days 00:00:17.877810,0.6267650013362789,0.7063185246057611,0.12981138092047856,8,1,239,6.832491766991604,3.828426849022037,0.933129819254244,1.9011751743594785,0.6144232862072816,1.2702144242694593,COMPLETE
236,-0.5178254471415239,2025-12-03 23:10:29.029516,2025-12-03 23:10:42.928379,0 days 00:00:13.898863,0.5209820311591045,0.5096041982793158,0.4558523153633477,8,1,243,6.793723571871107,9.12227036536567,0.9293384186994184,1.8772810323157825,0.6132259197045442,1.2661162325207511,COMPLETE
237,-0.5193936214396198,2025-12-03 23:10:29.715569,2025-12-03 23:10:44.639773,0 days 00:00:14.924204,0.5409772443665561,0.5103944780014754,0.34989044403221947,8,1,239,6.863223598002582,7.192309812047115,0.9302201429959204,1.883169238401624,0.6156556173064555,1.2720116288118195,COMPLETE
238,-0.4874147112306864,2025-12-03 23:10:30.175184,2025-12-03 23:10:45.929650,0 days 00:00:15.754466,0.5426715984844382,0.5161516580574743,0.35407277774208684,8,1,179,7.143010214570588,8.811157844516105,0.6819575942692107,3.1952368080205797,0.6143723238207034,1.2710052534721177,COMPLETE
239,-0.5005046373570807,2025-12-03 23:10:30.480420,2025-12-03 23:10:45.919468,0 days 00:00:15.439048,0.5427928552711634,0.520428586536527,0.35171488525952965,8,1,238,6.7876168916714406,3.802735281200919,0.9285787028565181,1.8857767816898061,0.6098803845710494,1.822907714748503,COMPLETE
240,-0.5178004097883598,2025-12-03 23:10:30.694489,2025-12-03 23:10:45.116670,0 days 00:00:14.422181,0.5416730124165684,0.5889109868596981,0.34911475752151633,8,1,237,4.500457406033067,3.9071221701652856,0.9256877175902042,1.888426819182736,0.6096593764576493,1.2678382833074466,COMPLETE
241,-0.5215209234825072,2025-12-03 23:10:31.085880,2025-12-03 23:10:46.054604,0 days 00:00:14.968724,0.5407015224265199,0.522053660245234,0.3473274434124814,8,1,241,7.172594477101926,3.786550905490956,0.9241123008406701,1.8954143404786903,0.612785932057112,1.270017523801413,COMPLETE
242,-0.5075854805916611,2025-12-03 23:10:31.501524,2025-12-03 23:10:51.051324,0 days 00:00:19.549800,0.5423555607908586,0.02000769644626403,0.34879865494291734,8,1,239,7.1458865606805855,7.273060374260769,0.9252775531446039,1.8918030873237879,0.6145366078674172,1.8496154855954587,COMPLETE
243,-0.5175403571574192,2025-12-03 23:10:31.637069,2025-12-03 23:10:50.831769,0 days 00:00:19.194700,0.5444100471329656,0.03367088259763101,0.1728583248815116,8,1,234,7.198782412505496,8.859061985578444,0.9250066807457952,2.1197139475873383,0.6100417735906366,1.2285303820277853,COMPLETE
244,-0.4940817518565345,2025-12-03 23:10:32.619766,2025-12-03 23:10:48.332187,0 days 00:00:15.712421,0.5431233323063462,0.5299011447890826,0.34735662148750274,8,1,249,7.146593110850924,7.2807137428444895,0.9263305234415334,2.975431517534306,0.6099838560889463,1.2196172508717424,COMPLETE
245,-0.5190174352890543,2025-12-03 23:10:32.905249,2025-12-03 23:10:45.466365,0 days 00:00:12.561116,0.5408508914737101,0.5544554908959999,0.3494334921569929,8,1,179,4.38221877678324,3.893020324979399,0.9247300227712211,1.8899538313626085,0.6104002997997259,1.2248355132967208,COMPLETE
246,-0.5188891359439259,2025-12-03 23:10:33.018431,2025-12-03 23:10:45.503159,0 days 00:00:12.484728,0.5388311733127906,0.5219299675953036,0.3537858559546918,8,1,179,6.800626910354434,3.7560237023720395,0.9242891560697218,1.8850383226764993,0.610159359220904,1.2303215317755232,COMPLETE
247,-0.5198974511597821,2025-12-03 23:10:33.349054,2025-12-03 23:10:46.214285,0 days 00:00:12.865231,0.6257085179729296,0.53412229499294,0.3176212242151685,8,1,177,7.047218998808626,7.508433616516504,0.9255954772788394,1.875654729141892,0.6098598713126038,1.2327765289834025,COMPLETE
248,-0.4923314538850181,2025-12-03 23:10:34.267080,2025-12-03 23:10:45.481534,0 days 00:00:11.214454,0.5402276419732926,0.5255821404518551,0.4586614125307976,8,1,178,7.114570849190653,3.541089619944371,0.925225579978275,1.8846005156423062,0.47725771792544686,1.2279919823258898,COMPLETE
249,-0.4587124519341213,2025-12-03 23:10:36.148310,2025-12-03 23:10:50.776025,0 days 00:00:14.627715,0.5402897736659131,0.0007771983120469506,0.4602986867353494,8,1,179,7.145547832018346,3.647985453315364,0.9244206837668419,4.292014047041815,0.6101119770899729,2.5170988208709892,COMPLETE
