learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_ratio_0,weight_ratio_1,max_delta_step,scale_pos_weight,value
0.06151387697027815,657,5,7,0.6958893208533614,0.8143061124348682,4.697867589251636,1.9084085393871337,1.5711125618758266,0.9493810938393472,0.9225916752036954,1,1.2322369445774757,-0.6910955611995306
0.06006358415752731,704,5,7,0.868397259846,0.8778517355694083,3.8294707148041356,1.528940773646516,1.5242427960690876,0.9545791352969788,0.9187961671128086,1,1.2581474141230935,-0.7035421164541648
0.06370817656397042,702,5,7,0.6929805287665974,0.8770869219270134,4.544763813254346,1.0770283278698305,0.5718071828198092,0.8636072064703768,0.9321372079227777,1,1.5904352142912839,-0.6976853252326677
0.06314205820917958,682,7,7,0.7551021078591025,0.8674418634529242,3.806225818719737,1.5543485116790163,1.771655677517852,0.9566496723969392,0.939152295117904,1,1.6010608783860296,-0.7079414249098813
0.062872465940724,707,5,7,0.7792089607126401,0.8740310306501285,3.7755756461340773,1.4988595182964994,1.7673465416127832,0.8647214010054503,0.9411557621336579,1,1.2740243981407273,-0.7084114454750216
0.06320934489722867,701,5,7,0.888979500675116,0.8725837223664965,3.8056329294127322,1.5857223735395918,1.3807460262965172,0.8618655084341248,0.9340997546189833,1,1.5894424330102002,-0.6968368948651418
0.05369595125938475,692,5,7,0.7202521917833492,0.8814464568127711,4.5611539665494645,1.5418786175864807,0.5553334823664441,1.0627580221728072,0.9375024289418318,1,1.5890825394832786,-0.7076513209955705
0.0531893857959904,710,5,7,0.7746889263941189,0.8761476660180223,3.787171570284589,1.5712726824229548,1.794502444041454,1.0671120482947476,0.9357810131342178,1,1.2661719270200136,-0.6851180206587931
0.06422260313188353,698,7,7,0.8925796386317694,0.7570840016739351,3.2683075286972523,2.436661801821503,1.7809649023670824,0.862539235442134,0.9566204642746045,1,1.266147198127055,-0.7095328649323385
0.06454295127962222,694,7,7,0.6969821015383513,0.8774876698478193,4.522516152662042,2.4435322498685896,0.4899042257413553,0.8636422570553409,0.9448166494799979,1,1.281895572080151,-0.709680903003147
0.0707117693120705,701,5,7,0.8907365575774063,0.8802413092903403,4.535788337338818,2.4265917267210027,0.5111159232485765,0.8626676893881385,0.9563048957836385,1,1.5879350360070772,-0.6966265043299011
0.07130883620901825,708,5,7,0.697648222598542,0.7758465562211861,4.566888905107236,1.5363243994317988,1.3673657410088167,0.8678563974700383,0.9536153009352211,1,1.5719433737545303,-0.6985479066078156
