number,value,datetime_start,datetime_complete,duration,params_class_1_weight,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_threshold,state
211,-0.7253121304411205,2025-12-07 14:23:29.807107,2025-12-07 14:24:29.694869,0 days 00:00:59.887762,3.4120568351246368,0.7163186406167081,0.08942858032290887,0.02278805218978824,2,6,12,586,0.35630582321848614,1.2520407933594822,2.243644901922515,0.7264230665164917,0.21832422431716758,COMPLETE
212,-0.7274980113171668,2025-12-07 14:23:35.712369,2025-12-07 14:24:38.447023,0 days 00:01:02.734654,3.092300373771975,0.7055085113243582,0.08262617494283334,0.019655834139998107,1,6,10,616,0.3536841445746595,1.2910254822181602,2.2389548516943343,0.724171399844752,0.33711562125048117,COMPLETE
213,-0.7270180978455676,2025-12-07 14:23:38.580465,2025-12-07 14:24:39.268756,0 days 00:01:00.688291,3.132074406347674,0.7084714957002768,0.05709251306405867,0.025670987348942315,2,6,8,598,0.18135545184301216,1.3173294824572153,2.240508768653758,0.7297426468785245,0.3365164079281588,COMPLETE
214,-0.7272585471260145,2025-12-07 14:23:39.131427,2025-12-07 14:24:41.876846,0 days 00:01:02.745419,3.0869325253173017,0.7103030136985732,0.09060016735935485,0.01935614071699421,3,6,17,606,0.23007148441183628,3.1673115371634597,2.22560202067228,0.6315571813373396,0.3372117997613926,COMPLETE
215,-0.7273488907232463,2025-12-07 14:23:40.712409,2025-12-07 14:24:43.161483,0 days 00:01:02.449074,3.167996908110963,0.7068715402648098,0.05804485447458163,0.022194421327474453,1,6,4,605,0.29883303919193116,1.379238979336911,2.298381929520016,0.6292556284508882,0.33988562209315853,COMPLETE
216,-0.7275887124699307,2025-12-07 14:23:43.353641,2025-12-07 14:24:45.814728,0 days 00:01:02.461087,3.217151874703182,0.7111476466240824,0.24252177300010974,0.021126728879786342,2,6,12,611,0.29623489661664415,1.1405972470063817,2.294082738268951,0.7206122151306865,0.33364143278860237,COMPLETE
217,-0.7249586504307459,2025-12-07 14:23:43.637147,2025-12-07 14:24:49.833561,0 days 00:01:06.196414,8.863805557978566,0.7140891566793726,0.2517902106072719,0.021812000608668333,2,7,17,614,0.28558440672907626,1.3587772696869322,2.302676556841048,0.7192624092842488,0.33999674514049,COMPLETE
218,-0.7268243332433888,2025-12-07 14:23:44.675355,2025-12-07 14:24:48.306291,0 days 00:01:03.630936,3.1201306505547532,0.7129108801881754,0.25282964901984534,0.02079421789822741,2,6,5,615,0.26472192665749705,1.3160619623773524,3.7357906358911968,0.6272445392347709,0.34098048410291953,COMPLETE
219,-0.7269906835290361,2025-12-07 14:23:45.650598,2025-12-07 14:24:49.015178,0 days 00:01:03.364580,3.1548134353826134,0.7132355263883613,0.25169558312613527,0.022820319630226554,1,6,3,613,0.29515622142830045,1.4052443307206968,3.7444444634388767,0.6328889122801187,0.3376115148872156,COMPLETE
220,-0.7263837801290581,2025-12-07 14:23:46.291679,2025-12-07 14:24:48.943193,0 days 00:01:02.651514,3.3375873375837624,0.7031897384538076,0.2512346693447481,0.02118508769040725,1,6,3,611,0.30875028058427334,1.399902033037999,3.7866078380544366,0.717761029082546,0.3414404287379768,COMPLETE
221,-0.7261808808277079,2025-12-07 14:23:47.072659,2025-12-07 14:24:48.885649,0 days 00:01:01.812990,3.16437402314396,0.7139516059010323,0.26970099269560044,0.023144806685100616,1,6,6,605,0.30072272726253674,3.1619840353667863,3.819294421462459,0.7198874440196142,0.32092616649607597,COMPLETE
222,-0.7276358525115285,2025-12-07 14:23:47.193370,2025-12-07 14:24:51.017835,0 days 00:01:03.824465,3.111976312495272,0.7983055982351255,0.24995865627219677,0.02315643823092814,3,6,4,619,0.27565231440618065,1.3876330627529747,2.4667297080547512,0.715521967337046,0.3366877876444347,COMPLETE
223,-0.7282660028317622,2025-12-07 14:23:49.391667,2025-12-07 14:24:53.698035,0 days 00:01:04.306368,3.162046947996038,0.8037009881373907,0.2695406236046334,0.01988686529637364,3,6,6,624,0.2433528117307182,1.45353260685544,2.4641056187060446,0.7152543695976648,0.3370428292817154,COMPLETE
224,-0.7276536338406764,2025-12-07 14:23:50.349658,2025-12-07 14:24:59.444610,0 days 00:01:09.094952,3.1288462487605466,0.7134876798846692,0.20661877171166193,0.020782342444390044,1,7,8,612,0.21945104323516054,1.1813281262759956,2.4658612318219992,0.7182275222615492,0.33448027542517716,COMPLETE
225,-0.7275839684096858,2025-12-07 14:23:51.464568,2025-12-07 14:24:53.712726,0 days 00:01:02.248158,3.1298083145960094,0.7964275762434105,0.19318816344907883,0.021269972616519712,1,7,4,537,0.13005397348996472,1.3889593130504005,2.4735952831173593,0.7173161915597795,0.336650288994377,COMPLETE
226,-0.7266430906498215,2025-12-07 14:23:51.619869,2025-12-07 14:24:54.542981,0 days 00:01:02.923112,3.2383371276535913,0.7967533268987982,0.2678666720724602,0.025750012849889196,3,7,3,541,0.2679472146410485,3.168686700842178,2.4675461406874954,0.7174509741730827,0.336051500769691,COMPLETE
227,-0.7279473574864379,2025-12-07 14:24:01.458400,2025-12-07 14:25:03.562895,0 days 00:01:02.104495,3.2213303782285294,0.7021422324325041,0.21066984870606256,0.02267142366669303,1,7,4,539,0.29733524736302946,1.2334662803317118,3.7674522673012074,0.7173987268235977,0.3365675262957313,COMPLETE
228,-0.7266195740544819,2025-12-07 14:24:01.548008,2025-12-07 14:25:13.559349,0 days 00:01:12.011341,3.14655486059179,0.7983378621733529,0.26646977584970766,0.02063416228877508,3,7,3,620,0.3175865714724885,1.321329297623214,2.4772904242976583,0.7180268996462297,0.3353526663909146,COMPLETE
229,-0.7267318086057316,2025-12-07 14:24:09.170310,2025-12-07 14:25:18.781518,0 days 00:01:09.611208,3.0574374426874997,0.7933912331218027,0.25859863653726944,0.02199923049153714,1,7,6,614,0.2518609872285321,1.8493916650958488,2.469052209095971,0.6960737653445467,0.33651557218860684,COMPLETE
230,-0.7280296317974132,2025-12-07 14:24:09.935559,2025-12-07 14:25:20.993846,0 days 00:01:11.058287,3.2441198463461633,0.8021011901537637,0.20295197166406542,0.02257516666826582,1,7,3,615,0.18102008899092337,1.8272971635058877,2.4937023902235738,0.7150599129794535,0.32169203287372866,COMPLETE
231,-0.7249228539121679,2025-12-07 14:24:10.081869,2025-12-07 14:25:21.462796,0 days 00:01:11.380927,3.009255657970084,0.7944946851111044,0.2620142705849906,0.02361529036032672,3,7,4,615,0.6211515216158539,1.2137884875490974,2.458864959424206,0.6640881820737583,0.3357389176810882,COMPLETE
232,-0.7266151123168025,2025-12-07 14:24:10.160065,2025-12-07 14:25:12.759198,0 days 00:01:02.599133,4.113395243967566,0.7927123338661572,0.2512852034987244,0.02555896941774066,1,7,4,542,0.2357788021309597,1.312395713019296,3.6909938435657748,0.6944426005978387,0.3353177342076336,COMPLETE
233,-0.7281569328451608,2025-12-07 14:24:19.811991,2025-12-07 14:25:26.206834,0 days 00:01:06.394843,4.0979755280559935,0.7966114340482698,0.21310055551468304,0.026368316443474808,3,7,6,616,3.3346064963323094,1.2359009856210221,2.483341868641493,0.718323140206276,0.3370428858463711,COMPLETE
234,-0.726065704577446,2025-12-07 14:24:19.909763,2025-12-07 14:25:18.845912,0 days 00:00:58.936149,4.099355617232384,0.798601909133588,0.2041480219452392,0.02637766729572927,3,7,4,621,0.5873623738994708,1.8144701940639052,3.883579289691602,0.7144013991046387,0.3360709640472229,COMPLETE
235,-0.7262428723700807,2025-12-07 14:24:29.697837,2025-12-07 14:25:39.533734,0 days 00:01:09.835897,4.052071067272654,0.7944723050920514,0.24959510269331275,0.020509439653973845,3,7,4,619,0.5926488490561027,1.2298506440096348,3.602465493687981,0.7185442439864395,0.3359964645264425,COMPLETE
236,-0.7285262160042189,2025-12-07 14:24:38.450652,2025-12-07 14:25:40.851006,0 days 00:01:02.400354,3.9262786784516317,0.7977743497744828,0.24763466623205815,0.02598391031733522,1,7,4,537,0.6264966635913978,1.812933064409397,2.4426967840967997,0.6946322510799332,0.320190792566061,COMPLETE
237,-0.7263894130918541,2025-12-07 14:24:39.271720,2025-12-07 14:25:39.118211,0 days 00:00:59.846491,4.104666848975602,0.7379279634657739,0.24691848267051308,0.026285678265553503,3,7,20,536,0.5927622624192151,1.09816718088528,3.5998232953523006,0.7160063498944587,0.31965519582701074,COMPLETE
238,-0.7283528653544569,2025-12-07 14:24:41.880104,2025-12-07 14:25:44.745019,0 days 00:01:02.864915,4.101867125078256,0.7969366491215814,0.27920658161444006,0.024943987593998403,1,7,4,539,0.6467071881524452,1.1374275966161302,2.4487474699293257,0.7173829887554078,0.3211041039274305,COMPLETE
239,-0.7283725082385619,2025-12-07 14:24:43.164184,2025-12-07 14:25:43.922401,0 days 00:01:00.758217,4.1113349992681085,0.7998945162985185,0.27417525356592354,0.020707349354496005,3,7,20,536,0.5653264799574724,1.828605524891543,2.458695346570487,0.717291459406274,0.3206066334189376,COMPLETE
240,-0.726494309316412,2025-12-07 14:24:45.818071,2025-12-07 14:25:46.400774,0 days 00:01:00.582703,3.9146840306054687,0.7984716924065982,0.19190264568668264,0.026439091405224966,3,7,6,538,0.6057620974370995,1.8170717871524944,3.605678865356259,0.7170759587971539,0.31948604194254654,COMPLETE
241,-0.7283680271376611,2025-12-07 14:24:48.309224,2025-12-07 14:25:50.795804,0 days 00:01:02.486580,4.109633718329844,0.8016071160584076,0.22652914863557455,0.026815433254251994,3,7,6,543,0.6182286017500299,1.8836175871539025,2.4691846302648943,0.7136699505425889,0.31967866680910567,COMPLETE
242,-0.7281883521264728,2025-12-07 14:24:48.889115,2025-12-07 14:25:51.779862,0 days 00:01:02.890747,4.122560238374873,0.800088914515236,0.20344436228975404,0.02623832449816142,3,7,4,540,0.6261455115967516,2.8173999946909194,2.4566299410447296,0.714394396905296,0.32031936653401355,COMPLETE
243,-0.7270306945446031,2025-12-07 14:24:48.946123,2025-12-07 14:25:41.530529,0 days 00:00:52.584406,4.094013218751786,0.7378268777178656,0.19623707915206523,0.03508950381545406,3,7,4,536,0.6068521090743527,1.8544291425555397,2.4564529081478867,0.6938705496722367,0.32175942065183355,COMPLETE
244,-0.7286978939210861,2025-12-07 14:24:49.021194,2025-12-07 14:25:49.016347,0 days 00:00:59.995153,3.931254231768598,0.8035461007414543,0.18176374904322995,0.02634282510433766,3,7,20,531,0.5904010931011466,1.8137616103578225,2.4680982098509214,0.6950628228919197,0.31661674163880343,COMPLETE
245,-0.7285626155770135,2025-12-07 14:24:49.836516,2025-12-07 14:25:49.966369,0 days 00:01:00.129853,4.110191954545059,0.8268846806279213,0.20902016805911922,0.026126121932526312,3,7,20,532,3.268702132064356,1.8094876383198348,2.6137410667212917,0.6961896312376077,0.31799616868177166,COMPLETE
246,-0.7288874173162381,2025-12-07 14:24:51.020504,2025-12-07 14:25:51.174993,0 days 00:01:00.154489,3.917258530985408,0.7386639027754882,0.18421620354555657,0.026198669205357843,3,7,20,536,0.6010164846319768,1.7616319386124328,2.575216081737809,0.6954343653179825,0.316463989066598,COMPLETE
247,-0.7282758442999482,2025-12-07 14:24:53.700753,2025-12-07 14:25:55.813606,0 days 00:01:02.112853,3.944336648836601,0.8259771152472136,0.18525991932993158,0.026186155286011033,3,7,4,537,0.6641636478075549,1.8551982238146818,2.465416546396062,0.7554349668546608,0.31878540195744415,COMPLETE
248,-0.7275323842051014,2025-12-07 14:24:53.716045,2025-12-07 14:25:33.033836,0 days 00:00:39.317791,3.9723647864164464,0.7931267075035404,0.18548785919912716,0.046625794075775544,3,7,6,536,0.027599303562266114,1.7986947545703038,2.6029853325617998,0.6923634240252912,0.3183633961398384,COMPLETE
249,-0.7262351730712497,2025-12-07 14:24:54.545577,2025-12-07 14:25:29.677425,0 days 00:00:35.131848,4.17123576433393,0.7383012709354921,1.2660999410801186,0.05214478447614843,3,7,6,413,0.004083871680693019,1.8187108305596817,2.6112320557424478,0.6638590319209824,0.3190914520771846,COMPLETE
250,-0.7267673536483936,2025-12-07 14:24:59.447757,2025-12-07 14:25:55.521001,0 days 00:00:56.073244,3.941510467225602,0.6412137309417001,0.18444613432797188,0.0350626300214688,3,7,6,531,0.002445271196976892,1.9090043162217345,2.5866915559240393,0.6902507562532597,0.3159753213672255,COMPLETE
251,-0.7272373435706521,2025-12-07 14:25:03.566017,2025-12-07 14:25:56.446238,0 days 00:00:52.880221,3.950044274938423,0.8131830300874582,1.2679009138362418,0.03503008691455245,3,7,6,571,0.5772004831690081,1.7742832275102176,2.6277080927154217,0.6940188939313896,0.31837429989688903,COMPLETE
252,-0.7274879516153046,2025-12-07 14:25:12.762882,2025-12-07 14:25:50.708673,0 days 00:00:37.945791,3.9066651197842344,0.8144433499526811,1.5241780361035582,0.05197886645507931,3,7,6,573,0.5952792809698144,1.8276346904782537,2.6072651220273624,0.6652388927740004,0.32032963049973195,COMPLETE
253,-0.7271528889168275,2025-12-07 14:25:13.562436,2025-12-07 14:25:51.718309,0 days 00:00:38.155873,3.9430654360162203,0.7368659915375613,0.17673095455020332,0.052361655181762314,3,7,6,575,0.5517775495330147,1.7864142135810743,2.579062819611762,0.6619954823047314,0.3175935629536636,COMPLETE
254,-0.7280924605619175,2025-12-07 14:25:18.784950,2025-12-07 14:26:19.706967,0 days 00:01:00.922017,3.9910282596249207,0.8174956117391756,1.2414580696048707,0.0349144068489317,3,7,6,572,3.9972779957962143,1.7738229120294262,2.582686768300818,0.7446598293224157,0.3174591582041363,COMPLETE
255,-0.7281307337994914,2025-12-07 14:25:18.848381,2025-12-07 14:25:58.374283,0 days 00:00:39.525902,3.938158088297088,0.8151664535302886,0.18131732130795208,0.051511776298720294,3,7,20,576,0.5984478710444868,4.25212564267426,2.619800953054217,0.6620830919486749,0.3187759493316777,COMPLETE
256,-0.7281306059172991,2025-12-07 14:25:20.996982,2025-12-07 14:26:07.409330,0 days 00:00:46.412348,3.8914552984701265,0.8126430956819477,1.2267900235862834,0.03437552455837521,3,7,6,569,0.6178273976843727,1.7826656247685952,2.609764865056038,0.6646296945368055,0.3188859742345051,COMPLETE
257,-0.7280476820812245,2025-12-07 14:25:21.465862,2025-12-07 14:26:01.884599,0 days 00:00:40.418737,3.93041391277612,0.8060148954107749,0.18554742603231947,0.04550711298265762,3,7,6,572,0.06577006711107108,1.7954804457882232,2.6051983176327616,0.7565163694671453,0.31966100545427495,COMPLETE
258,-0.7273331682486234,2025-12-07 14:25:26.209831,2025-12-07 14:26:10.838400,0 days 00:00:44.628569,3.909606934008551,0.8123811414459776,1.2778164979626114,0.04619792154047773,3,7,6,577,0.7548953902769661,3.0275397812130116,2.6482042821739835,0.7433478433739026,0.31725503208284317,COMPLETE
259,-0.7273560161925664,2025-12-07 14:25:29.680433,2025-12-07 14:26:17.380064,0 days 00:00:47.699631,3.94559838442435,0.8150570745015624,0.17828701519880036,0.04588480357977727,3,6,6,570,0.5752992697706318,0.926098958195047,2.6500014938462404,0.7442668584592954,0.31724961004936914,COMPLETE
260,-0.7288155112821095,2025-12-07 14:25:33.036531,2025-12-07 14:26:30.520930,0 days 00:00:57.484399,3.8922281735628808,0.8123819217835305,1.1837806840555651,0.03471145846258947,3,6,20,576,4.578527356196059,3.0321974736884756,2.6181867079560415,0.7446051437998847,0.319261316399786,COMPLETE
261,-0.727225258994264,2025-12-07 14:25:39.120995,2025-12-07 14:26:38.068191,0 days 00:00:58.947196,3.9928369053912265,0.728823656353435,1.5207878283544995,0.02491106909546258,3,6,6,573,0.7020026913552654,3.020139775479776,2.637397956967782,0.6400946903000472,0.31509083271856103,COMPLETE
262,-0.7281282316378658,2025-12-07 14:25:39.536418,2025-12-07 14:26:37.396042,0 days 00:00:57.859624,3.869586992809966,0.8153583918200074,1.2059264622893893,0.03511184537511169,3,6,7,573,0.6864175894367497,2.0926635031853484,2.6086131806890087,0.7550205068731997,0.31569509758232894,COMPLETE
263,-0.7278274604935512,2025-12-07 14:25:40.854007,2025-12-07 14:26:33.783028,0 days 00:00:52.929021,3.9346183206979743,0.8046731627922404,1.2039164428926081,0.0346628148594769,3,7,6,573,4.573218737505465,1.9942881126675567,2.6089482993419466,0.6884859378730496,0.31560479492117555,COMPLETE
264,-0.7277442578648814,2025-12-07 14:25:41.533303,2025-12-07 14:26:40.168381,0 days 00:00:58.635078,3.9392115404426313,0.8127018967740819,1.52702033267737,0.026762013745323755,3,6,6,574,0.752856209394884,1.9597297439697696,2.5920427203327185,0.7447617525028596,0.31332948691580337,COMPLETE
265,-0.7282385084130705,2025-12-07 14:25:43.925499,2025-12-07 14:26:49.478482,0 days 00:01:05.552983,3.868941927038486,0.8143684453332636,0.15479791178506092,0.01813006147992089,3,7,6,568,3.175942803745774,1.9848627240898469,2.651017503911363,0.7558743361240418,0.3159848089792604,COMPLETE
266,-0.728225385464226,2025-12-07 14:25:44.747946,2025-12-07 14:26:50.645858,0 days 00:01:05.897912,3.937430656633342,0.8135233572765079,0.5359841058266072,0.02515725024297644,0,7,6,572,3.994269186139038,1.0259457926882645,2.6079250525416424,0.7103043935067069,0.31440437397979903,COMPLETE
267,-0.7284406397221282,2025-12-07 14:25:46.403604,2025-12-07 14:26:51.766847,0 days 00:01:05.363243,3.9597663257831783,0.8108375271302031,1.5416669204868434,0.0243009794058786,3,7,7,574,0.7299820196272017,2.090421872877862,2.60755352860711,0.7102651304987697,0.31528094258814016,COMPLETE
268,-0.7285931022774073,2025-12-07 14:25:49.019595,2025-12-07 14:26:48.679982,0 days 00:00:59.660387,3.895087356685395,0.8134943993956066,0.5483170976991466,0.02420830676986396,3,7,20,528,3.2509371124674065,2.060447996489774,2.621203825859271,0.6981147927538623,0.3164256470987885,COMPLETE
269,-0.7139365442040704,2025-12-07 14:25:49.969631,2025-12-07 14:26:50.086765,0 days 00:01:00.117134,3.9514140021332818,0.802683342075768,0.5404164570341168,0.018402251801523755,0,7,20,524,0.7402964024917654,0.9572603615009425,2.598758001058176,0.6851451542880332,0.10589954815707348,COMPLETE
270,-0.7158531304943858,2025-12-07 14:25:50.711747,2025-12-07 14:26:50.323300,0 days 00:00:59.611553,3.9340914289281823,0.8052473063580947,0.37163854341615055,0.024455862927423973,3,7,20,527,3.25723437324239,1.98070242998626,2.5962613832491614,0.7092044431909857,0.10894417476534365,COMPLETE
271,-0.7288519966743936,2025-12-07 14:25:50.798829,2025-12-07 14:26:49.420735,0 days 00:00:58.621906,3.919248843607185,0.8035047861635221,0.1455626959145291,0.02466630468662835,3,7,20,519,3.295979117157333,2.047006548095192,2.586952336532873,0.6971570874231929,0.31509838612879687,COMPLETE
272,-0.7282325797090086,2025-12-07 14:25:51.177744,2025-12-07 14:26:50.169131,0 days 00:00:58.991387,3.87532190941645,0.8061450472018091,1.980368749843946,0.02444746034981992,3,7,20,523,3.327655796200617,1.9606046698556425,2.59384562616576,0.687375776032201,0.31516957373811044,COMPLETE
273,-0.728106030899322,2025-12-07 14:25:51.721122,2025-12-07 14:26:50.993716,0 days 00:00:59.272594,4.481019161013714,0.8070802657840255,0.16671937821928734,0.02469046062853612,3,7,20,524,3.1972296221380754,2.026234403105968,2.6053560748244413,0.68616640665525,0.31524003267404316,COMPLETE
274,-0.7281108713595749,2025-12-07 14:25:51.785102,2025-12-07 14:26:51.220226,0 days 00:00:59.435124,4.462873277866953,0.8052894003178307,0.555156402557355,0.029264828623664984,3,7,20,531,0.7005427093657262,2.156290632738151,2.6117855293682917,0.709873478191367,0.3145713691489167,COMPLETE
275,-0.7274688594119582,2025-12-07 14:25:55.524002,2025-12-07 14:26:54.689739,0 days 00:00:59.165737,2.538591353565449,0.8061229335683225,0.36860540621380916,0.024916446044446396,3,7,20,522,0.6634176955497222,2.042423310762582,2.6824076716723653,0.7088502529734872,0.3142071614754547,COMPLETE
276,-0.7289371877636743,2025-12-07 14:25:55.816590,2025-12-07 14:26:53.478895,0 days 00:00:57.662305,3.9107375377171287,0.8085607679894807,0.29952544375547097,0.02495607146197194,3,7,20,511,0.7351692891760654,2.024965645681974,2.6949966882800163,0.698163856918236,0.31362175268099707,COMPLETE
277,-0.7157200477710796,2025-12-07 14:25:56.449027,2025-12-07 14:26:57.723619,0 days 00:01:01.274592,4.1857626303227295,0.8276178368821313,0.16372357424530756,0.024842735300754804,3,7,2,526,0.6878502459094804,0.8779622528172715,2.7129202585160144,0.7426578432503237,0.10759425555415869,COMPLETE
278,-0.7280357411692788,2025-12-07 14:25:58.377235,2025-12-07 14:26:59.731999,0 days 00:01:01.354764,4.179563183556388,0.8080368033699433,0.29973521147906884,0.024725733316502376,0,7,2,524,0.7483464298072557,1.9699197422483907,2.3584314505050807,0.7111982503992774,0.3131583710424767,COMPLETE
279,-0.7285970770722201,2025-12-07 14:26:01.887491,2025-12-07 14:27:00.966129,0 days 00:00:59.078638,4.175480463081477,0.8259304944449387,1.9109757141997927,0.024721438478486554,3,7,20,523,0.7519928500626003,1.9463549112808487,2.3486537954851823,0.7112576521473507,0.3129340826309419,COMPLETE
280,-0.7286948274072079,2025-12-07 14:26:07.412566,2025-12-07 14:27:06.227810,0 days 00:00:58.815244,4.171469174812309,0.8271220115633408,0.3732170948148996,0.024985673280204963,0,7,20,524,0.7861749840729514,2.0059397826808323,2.34742720010953,0.7093116173874126,0.30756401404889466,COMPLETE
281,-0.724808028160763,2025-12-07 14:26:10.841376,2025-12-07 14:26:40.923148,0 days 00:00:30.081772,4.494330615640716,0.8064063995251137,1.967328753055253,0.025052566870292965,0,7,20,246,0.7140241476377882,0.582192904779951,2.3858637076482423,0.6415588413523757,0.30742901300522407,COMPLETE
282,-0.7288428738909625,2025-12-07 14:26:17.382820,2025-12-07 14:27:16.094190,0 days 00:00:58.711370,4.206748084178594,0.8048881171700077,1.9817661960273427,0.024826640398413403,3,7,20,521,0.7240112243880715,1.945218045141971,2.3602982185039307,0.6404857681541409,0.30752932528125543,COMPLETE
283,-0.7286680624606225,2025-12-07 14:26:19.709931,2025-12-07 14:27:18.428178,0 days 00:00:58.718247,4.450095397673049,0.8038490624176591,0.356399266324895,0.02465983818026275,3,7,20,524,0.7250042360541459,2.0280180203167766,2.361853697524596,0.7117027301862883,0.3075548003958357,COMPLETE
284,-0.7289770253934659,2025-12-07 14:26:30.524292,2025-12-07 14:27:29.898914,0 days 00:00:59.374622,4.188976485776641,0.8048853257778323,0.3520543322982215,0.024594621304781263,0,7,20,529,4.602600760660644,2.081645010550857,2.3528897881072686,0.710946565215827,0.3050341755829558,COMPLETE
285,-0.7215649438446302,2025-12-07 14:26:33.785823,2025-12-07 14:27:32.129079,0 days 00:00:58.343256,4.185427390639493,0.8285773036786086,0.12163041405086765,0.025213363288886168,3,7,20,524,0.7568309480103936,1.9579384641534572,7.1359138489468545,0.70918666233051,0.3099502578495117,COMPLETE
286,-0.7282497483312257,2025-12-07 14:26:37.398892,2025-12-07 14:27:35.950884,0 days 00:00:58.551992,4.462619556467834,0.8282370086755969,0.3095730867723523,0.024940238517382075,3,7,20,528,0.7446741878872465,1.9436094824748729,2.352941529318663,0.7101313796869982,0.3073040786006787,COMPLETE
287,-0.7277237036644841,2025-12-07 14:26:38.070820,2025-12-07 14:27:37.260225,0 days 00:00:59.189405,4.217830886380683,0.8270709871333606,0.3035668149506909,0.01808270634218889,3,7,20,525,0.7811230682545234,1.935082209331027,2.3637948087529925,0.7100734043294342,0.3082874209258149,COMPLETE
288,-0.7286277800354657,2025-12-07 14:26:40.171596,2025-12-07 14:27:37.733869,0 days 00:00:57.562273,4.144597215355556,0.8057515468063979,0.2893562663618628,0.025056438301297983,3,7,20,517,0.7643741948376912,1.0434414859685672,2.3497693934540136,0.7095372507323165,0.30515082899197526,COMPLETE
289,-0.7280271118651124,2025-12-07 14:26:40.926279,2025-12-07 14:27:40.134574,0 days 00:00:59.208295,4.198456315514135,0.825947311371775,0.30974137853304295,0.01821513927224323,3,7,20,523,0.7839797194525795,1.9457204517316697,2.3460230975322443,0.6985101500060543,0.30602617734092974,COMPLETE
290,-0.728884495092725,2025-12-07 14:26:48.683028,2025-12-07 14:27:46.888355,0 days 00:00:58.205327,3.6509583908550396,0.8238145893288377,0.3235581996544139,0.02404229294601052,3,7,20,525,2.0543567244104874,1.972118825698328,2.341156811024886,0.7111638675631493,0.3054980648456445,COMPLETE
291,-0.7293996916736383,2025-12-07 14:26:49.424199,2025-12-07 14:27:47.618029,0 days 00:00:58.193830,3.7204202078086905,0.824167243933195,0.36123612666472343,0.024241638825197424,3,7,20,524,0.7566373954249768,1.9432325752622457,2.3510205978988075,0.6989586695465264,0.3067770845330531,COMPLETE
292,-0.728254896799519,2025-12-07 14:26:49.480984,2025-12-07 14:27:47.388922,0 days 00:00:57.907938,3.617258000533041,0.8223633677321217,0.363251227004916,0.024766902323165516,3,7,20,524,3.3767174028948457,0.4235700024958309,2.7153648222463254,0.7103808516781503,0.30570714159274937,COMPLETE
293,-0.7286292082084455,2025-12-07 14:26:50.089610,2025-12-07 14:27:46.342206,0 days 00:00:56.252596,3.7309023532612824,0.8064933791024056,0.3657360550270517,0.024293322545596834,3,7,20,507,0.44835636769154186,2.137000390171401,2.728958267374399,0.7104210149315654,0.30677040387617543,COMPLETE
294,-0.7287172729804305,2025-12-07 14:26:50.172068,2025-12-07 14:27:45.707882,0 days 00:00:55.535814,3.687610077845059,0.8291503319360838,0.3672843360848534,0.029457037145130066,3,7,20,505,2.960105730320665,2.126064537176959,2.7356661152343507,0.708368062758555,0.3061239466747924,COMPLETE
295,-0.7282751985705321,2025-12-07 14:26:50.326247,2025-12-07 14:27:44.896315,0 days 00:00:54.570068,3.648475374765895,0.8246715685926918,0.1261762052791352,0.029673882740332877,3,7,2,507,2.350998652441618,2.1667250437655707,2.745130941068227,0.6980649477636531,0.30652413237902215,COMPLETE
296,-0.7277356122277621,2025-12-07 14:26:50.648807,2025-12-07 14:27:48.577393,0 days 00:00:57.928586,3.6394950803211867,0.8294623331085047,0.1329921527272233,0.029553339338019246,3,7,2,551,2.066597867112515,2.228022795006728,2.7497350706814703,0.7015056417452826,0.3066527881439836,COMPLETE
297,-0.7270636231409956,2025-12-07 14:26:50.996534,2025-12-07 14:27:46.731799,0 days 00:00:55.735265,2.650289579960897,0.82838364729765,0.3014370515820278,0.029342309799991324,3,7,20,506,3.085410716758693,2.1294827539357133,2.350901515223961,0.6984843676261241,0.3070219284053606,COMPLETE
298,-0.7292474467941575,2025-12-07 14:26:51.223075,2025-12-07 14:27:46.876584,0 days 00:00:55.653509,3.6489672859896056,0.8274088401069781,0.30997685121040086,0.02940854239858448,3,7,20,505,0.465692529927408,2.134840008971495,2.348041158387595,0.6986869903191361,0.30551015732859454,COMPLETE
299,-0.7295477620416826,2025-12-07 14:26:51.769608,2025-12-07 14:27:52.456191,0 days 00:01:00.686583,3.6150144288676707,0.7897615690882027,0.3062842998097407,0.02377370698731688,3,7,20,550,4.547773825858347,0.05010737629462758,2.3465472619961854,0.6987991607063193,0.3061272423088867,COMPLETE
