learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,max_delta_step,scale_pos_weight,class_1_weight,threshold,value
0.04500747533240742,400,5,20,0.671246467803178,0.7535427007963582,4.589372547936174,2.7259036428496377,0.4288890718807715,4,2.7260099842483427,3.9740714672155724,0.292888365216195,-0.7251947933553233
0.03290156226010379,506,5,20,0.6771454534139101,0.7554328797428879,4.708388994229496,3.2745752620547957,0.11610566500342878,4,2.390381012736281,4.544828627140554,0.30683390053893106,-0.7253854069012728
0.03288954996639371,363,5,20,0.7020328426397839,0.7547584682148122,0.8854355559151861,2.736289034647922,0.2785529853126934,4,2.3757432415610737,4.619981327338327,0.3031107068563884,-0.7234678994728337
0.046364947769206286,589,5,20,0.7446816932661482,0.7565959953349075,0.9369757088092217,3.273549675316658,0.27025682093690384,4,2.3828886596587435,4.574334231068234,0.29238625080381836,-0.7263664683440358
0.04440198031551149,512,5,20,0.7043291974056177,0.7426292877380432,0.9239477339365378,3.282094611611407,0.4463758828577159,4,2.692205229288177,4.571365608190858,0.28989376827342433,-0.7248199135341638
0.03321152626842302,509,5,20,0.7039964106012898,0.755788023605291,2.9596334718251947,3.246259396239317,0.9403536164950866,5,2.663804102990774,5.02032294627538,0.2926566490833437,-0.7231395956498314
0.04435082693026313,510,5,10,0.7054552819106534,0.7550010601969075,4.703487611244849,3.269388730332043,0.43681072689315925,4,2.3831658121410966,4.59232582909697,0.2938736290377582,-0.72563548651987
0.033909499505730314,641,5,18,0.6541180724603651,0.7439239411259333,0.9109348563233731,3.2742649731779094,0.4093684872324932,4,2.3566785242057993,4.012986797154231,0.3055258326628659,-0.7278208814075994
0.029597163748935233,559,7,18,0.7424739388887058,0.8045612708593823,0.9333050263916682,3.320667141389654,0.4286023539377434,4,2.69282001883073,4.011571195559425,0.2930978187872238,-0.7284498072505637
0.0318829470316276,518,5,7,0.7042174881551323,0.7538692329380575,0.8207215186147958,2.743980323269201,0.44312436742165173,4,2.4213997226532435,4.963605154811318,0.3078674406739745,-0.7244294385934575
0.044222280503690856,518,5,18,0.7064059690308032,0.7531713391462433,0.8622552702339095,2.724901283495047,0.43258818273161825,4,2.357819331166411,4.667976628682842,0.30603070488535344,-0.7264738559633687
0.033380991357123996,515,5,18,0.7027005668026892,0.751777976882455,0.9087684162893326,2.737978584937021,0.42228670387338685,4,2.3765953359071776,4.030451763401575,0.3059253405726885,-0.7266528632949119
0.03353647967340008,358,5,18,0.7051624956533142,0.7550457123626065,0.8496876792234196,2.7027619389669115,0.4407102875176536,4,2.3822491721085033,3.953145369161289,0.30559720874322255,-0.7250062843527391
0.04077314059487788,362,5,18,0.7031194449314505,0.7462835448676887,0.9388653333927035,2.6496911257952798,0.940997451625232,4,2.6836213190752094,3.961382878847857,0.32644698250543397,-0.7260012228598296
